date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2013/8/4,67666.33,20638,2794,224,0.035244,0.220846,1.00E-05,45921035.58,0.005874,0
2013/8/5,25977.82285,23558,2938,356,0.03525,0.302046,1.00E-05,45927320.04,0.005875,0
2013/8/6,59465581.15,25261,2709,416,0.033822,0.296846,1.00E-05,44073400.02,0.005637,0
2013/8/7,256828.2967,20914,3335,377,0.032683,0.234429,1.00E-05,36504371.96,0.004669,0
2013/8/8,69543.44392,37608,3477,433,0.026382,0.396204,1.00E-05,34376634.91,0.004397,0
2013/8/9,35803.82224,40677,2219,275,0.025542,0.422284,1.00E-05,33281687.32,0.004257,0
2013/8/10,52366.72295,46216,1839,208,0.025746,0.478224,1.00E-05,33545165.04,0.004291,0
2013/8/11,5396.324119,36327,1887,220,0.025884,0.382382,1.00E-05,33728820.9,0.004314,0
2013/8/12,45163.11797,30982,2207,290,0.026484,0.323274,1.00E-05,34504597.15,0.004414,0
2013/8/13,26222.75052,30441,1419,348,0.031241,0.322433,1.00E-05,34894776.62,0.004463,0
2013/8/14,752303.4829,35258,1788,532,0.029869,0.484531,1.00E-05,33362634.41,0.004267,0
2013/8/15,226574.7304,33241,1859,381,0.026516,0.364207,1.00E-05,29613879.57,0.003788,0
2013/8/16,21261.2492,31787,1571,394,0.021574,0.417621,1.00E-05,24091045.99,0.003082,0
2013/8/17,12102.57226,35052,1913,255,0.021966,1.15234,1.00E-05,24532581.32,0.003138,0
2013/8/18,32079.29205,36661,1839,249,0.039809,0.383972,1.00E-05,44463822.16,0.005687,0
2013/8/19,97086.45999,29447,1235,279,0.039109,50.092198,1.00E-05,43681955.25,0.005587,0
2013/8/20,16837.03333,26050,1520,314,0.037632,17.125663,1.00E-05,42029320.27,0.005376,0
2013/8/21,4338.251085,27546,1727,266,0.042686,4.960183,1.00E-05,47670770.37,0.006098,0
2013/8/22,8566.333503,29084,1925,244,0.042917,0.459594,1.00E-05,47928872.56,0.006131,0
2013/8/23,1771.110111,32926,3082,212,0.031074,0.364587,1.00E-05,40485620.64,0.005179,0
2013/8/24,3694.717992,32586,2773,199,0.035973,0.368722,1.00E-05,40176063.56,0.005139,0
2013/8/25,897.3760217,33954,2619,191,0.033156,0.599538,1.00E-05,43200880.16,0.005526,0
2013/8/26,1561.144182,36821,2490,240,0.036624,0.390316,1.00E-05,47719804.02,0.006104,0
2013/8/27,502448.1642,42038,3686,289,0.038808,0.514836,1.00E-05,50566425.01,0.006468,0
2013/8/28,52308.85729,37585,2802,230,0.038706,0.402687,1.00E-05,50432964.71,0.006451,0
2013/8/29,67675.40218,34007,2475,209,0.037476,0.442441,1.00E-05,48827150.7,0.006246,0
2013/8/30,57400.56034,34973,2494,253,0.03456,0.3887,1.00E-05,45033627.52,0.00576,0
2013/8/31,7243.32745,31576,2256,209,0.041391,32.551136,1.00E-05,46225376.2,0.005913,0
2013/9/1,23504.84169,28534,1828,178,0.039361,0.327089,1.00E-05,43957715.54,0.005623,0
2013/9/2,6168.882918,25235,1810,191,0.040593,0.460475,1.00E-05,45334794.46,0.005799,0
2013/9/3,161211.6732,30857,2679,190,0.038626,0.388509,1.00E-05,43137822.38,0.005518,0
2013/9/4,19152.77241,29027,2283,221,0.03396,1.075107,1.00E-05,44249178.34,0.00566,0
2013/9/5,43080.76727,29132,2623,241,0.034176,0.377345,1.00E-05,44528752.59,0.005696,0
2013/9/6,116066.1639,38295,4395,206,0.040019,0.413087,1.00E-05,44691523.79,0.005717,0
2013/9/7,91116.16138,44516,7380,190,0.05853,0.495639,1.00E-05,45757886.43,0.005853,0
2013/9/8,14619.11874,46528,9705,178,0.098752,0.525241,1.00E-05,48252327.66,0.006172,0
2013/9/9,16763.63555,45753,8373,201,0.074316,0.507497,1.00E-05,48416268.53,0.006193,0
2013/9/10,31417.92057,46545,7891,240,0.056502,0.515236,1.00E-05,49079191.35,0.006278,0
2013/9/11,87416.69637,48930,9401,206,0.11614,0.5474,1.00E-05,45400150.76,0.005807,0
2013/9/12,1637377.646,45741,8945,240,0.100592,0.511572,1.00E-05,49148209.08,0.006287,0
2013/9/13,24058.2402,46857,12197,272,0.06334,77.059535,1.00E-05,49519350.1,0.006334,0
2013/9/14,9363.813181,40459,7797,299,0.07818,0.453206,1.00E-05,50932266.18,0.006515,0
2013/9/15,24230.49198,45769,8499,203,0.6349,0.50917,1.00E-05,49634018.72,0.006349,0
2013/9/16,88264.122,52883,8920,369,0.3248,0.596075,1.00E-05,50786163.46,0.006496,0
2013/9/17,51163.2965,53394,7663,465,0.07086,0.59853,1.00E-05,55397163.44,0.007086,0
2013/9/18,98328.74102,51903,8459,413,0.38468,0.589234,1.00E-05,75183948.86,0.009617,0
2013/9/19,123680.3794,48792,2844,344,0.43096,0.519638,1.00E-05,84228407.53,0.010774,0
2013/9/20,183026.9484,40424,1591,363,0.10962,0.426187,1.00E-05,85700555.04,0.010962,0
2013/9/21,496087.4188,21292,2860,330,0.5053,0.246983,1.00E-05,79009793.61,0.010106,0
2013/9/22,9724.024756,47009,4183,269,0.14601,0.504416,1.00E-05,76100070.57,0.009734,0
2013/9/23,12227.22176,44947,3060,293,0.155925,0.476115,1.00E-05,81264528.67,0.010395,0
2013/9/24,20253.89302,41778,3245,305,0.10016,0.445324,1.00E-05,78306982.3,0.010016,0
2013/9/25,21557.41513,42907,3449,352,0.156885,0.458483,1.00E-05,81766525.19,0.010459,0
2013/9/26,85668.43852,41594,1825,446,0.10432,0.441511,1.00E-05,81559011.2,0.010432,0
2013/9/27,137892.1698,47172,3534,394,0.2353,0.504608,1.00E-05,91977473.64,0.011765,0
2013/9/28,402860.9345,39834,3846,521,0.089796,0.426351,1.00E-05,117004230.2,0.014966,0
2013/9/29,53253.16167,50418,7515,366,0.41541,0.559776,1.00E-05,108252637.1,0.013847,0
2013/9/30,101635.2225,50535,8038,380,0.3855,0.567541,1.00E-05,100462641.2,0.01285,0
2013/10/1,697054.1086,42925,5090,334,0.294462,0.467432,1.00E-05,85259476.46,0.010906,0
2013/10/2,368392.5782,39237,1294,388,0.57849,0.412791,1.00E-05,82231388.26,0.010518,0
2013/10/3,27944655.57,46535,2673,332,0.38895,0.492565,1.00E-05,60813295.48,0.007779,0
2013/10/4,334591.4234,45259,3993,330,0.4461,0.484138,1.00E-05,69752201.42,0.008922,0
2013/10/5,4428.056617,30816,1123,308,0.077408,0.320602,1.00E-05,75645821.73,0.009676,0
2013/10/6,168147.1122,45888,2416,263,0.113688,0.480728,1.00E-05,74067215.8,0.009474,0
2013/10/7,113408.4029,49081,4970,386,0.48345,0.5308,1.00E-05,75587658.64,0.009669,0
2013/10/8,60242.11294,47718,4859,344,0.138375,0.51674,1.00E-05,72117667.86,0.009225,0
2013/10/9,59057.66452,47917,3947,354,0.141585,0.521551,1.00E-05,73794054.14,0.009439,0
2013/10/10,293408.5624,37355,2929,533,0.4831,0.433151,1.00E-05,75533923,0.009662,0
2013/10/11,151979.352,48564,3986,486,0.4942,0.545946,1.00E-05,77272712.01,0.009884,0
2013/10/12,32880.79985,42918,4225,470,0.4456,0.505274,1.00E-05,69673405.21,0.008912,0
2013/10/13,36254.44406,44558,1326,381,0.09382,0.47423,1.00E-05,73344564.6,0.009382,0
2013/10/14,283404.8702,47523,3569,395,0.25455,0.528452,1.00E-05,66335264.22,0.008485,0
2013/10/15,164877.9506,43212,2108,361,0.17008,0.465559,1.00E-05,66483417.48,0.008504,0
2013/10/16,59410.02396,37978,2230,657,0.16136,0.428249,1.00E-05,63072575.72,0.008068,0
2013/10/17,80963.1417,42282,1273,394,0.21894,0.450455,1.00E-05,57054480.75,0.007298,0
2013/10/18,21156.4459,47180,2275,449,0.2004,0.521878,1.00E-05,65283242.79,0.00835,0
2013/10/19,69053.42051,47861,1615,682,0.397,0.581283,1.00E-05,62073359.81,0.00794,0
2013/10/20,33883.13527,46739,1476,358,0.2888,0.502612,1.00E-05,56442215.3,0.00722,0
2013/10/21,49498.87431,46882,2332,618,0.13414,0.546938,1.00E-05,52436721.19,0.006707,0
2013/10/22,22617.49018,47132,2089,508,0.1995,0.529394,1.00E-05,51991852.87,0.00665,0
2013/10/23,50906.56164,38249,2456,564,0.109264,0.455233,1.00E-05,53389182.72,0.006829,0
2013/10/24,101855.3185,47395,3726,1229,7.020528,1.02552,1.00E-05,61807446.05,0.007906,0
2013/10/25,298585.9076,33205,7801,3272,7.61016,1.623803,1.00E-05,67001170.72,0.00857,0
2013/10/26,36281.98217,41059,2017,1156,5.6826,0.522288,1.00E-05,53853265.74,0.006888,0
2013/10/27,32273.89495,46946,1500,778,2.3858,0.605087,1.00E-05,47222883.7,0.00604,0
2013/10/28,198641.5291,43452,2738,1080,4.1004,0.688859,1.00E-05,53427368.96,0.006834,0
2013/10/29,219503.6387,50655,4489,849,0.11884,0.650477,1.00E-05,46454598.6,0.005942,0
2013/10/30,292653.3092,48234,3245,869,0.252588,0.626359,1.00E-05,47019278.6,0.006014,0
2013/10/31,546634.3456,44953,3679,749,0.35118,0.577484,1.00E-05,45757053.9,0.005853,0
2013/11/1,32770.40787,41792,2903,733,0.3645,0.503775,1.00E-05,47497418.58,0.006075,0
2013/11/2,100037.7985,30225,3717,817,0.38076,0.406212,1.00E-05,49615387.03,0.006346,0
2013/11/3,165141.3595,38230,2726,856,0.115719,0.49707,1.00E-05,53218233.56,0.006807,0
2013/11/4,172557.4698,46470,3252,1134,0.42882,0.664523,1.00E-05,55875175.66,0.007147,0
2013/11/5,58409.77567,24624,3345,1096,0.273546,0.456146,1.00E-05,54835906.19,0.007014,0
2013/11/6,161344.9675,44168,5181,873,0.085644,0.632583,1.00E-05,55793839.85,0.007137,0
2013/11/7,170610.4613,46904,2987,1103,0.23253,0.959399,1.00E-05,60595514.43,0.007751,0
2013/11/8,772367.3127,40787,2281,1179,0.53898,0.669975,1.00E-05,70224828.71,0.008983,0
2013/11/9,354588.3511,33818,2803,912,0.138827,0.557081,1.00E-05,83482710.41,0.010679,0
2013/11/10,39253.41446,35488,4918,782,0.08859,0.433035,1.00E-05,69261903.25,0.008859,0
2013/11/11,66028.38386,37484,2284,911,0.09549045,0.446371,1.00E-05,67193679.32,0.008595,0
2013/11/12,273949.5789,18785,2153,870,0.104364,0.33599,1.00E-05,67990479.66,0.008697,0
2013/11/13,303477.0164,46574,2605,1069,0.153248,0.727485,1.00E-05,74879058.13,0.009578,0
2013/11/14,109859.2283,21943,1883,1156,0.99544,0.369796,1.00E-05,84592023.04,0.01082,0
2013/11/15,1470091.683,41233,1429,777,0.173304,0.496939,1.00E-05,75268544.7,0.009628,0
2013/11/16,104042.4828,43387,2134,815,9.669,0.678628,1.00E-05,75588194.18,0.009669,0
2013/11/17,204955.2753,50108,5966,1264,10.157,1.530536,1.00E-05,79404750.7,0.010157,0
2013/11/18,232798.9677,47221,7121,1474,10.301,1.757352,1.00E-05,80529132.7,0.010301,0
2013/11/19,37866953.27,37682,2877,1671,10.050696,0.722439,1.00E-05,82888365.64,0.010602,0
2013/11/20,279333.14,45518,2572,1531,0.7134,1.865809,1.00E-05,55770585.28,0.007134,0
2013/11/21,490403.2594,50097,2493,1301,2.2533,0.994822,1.00E-05,58721707.14,0.007511,0
2013/11/22,698614.3366,49603,3343,1489,9.958,0.867292,1.00E-05,77853750.99,0.009958,0
2013/11/23,240698.5783,50055,1984,1321,1.43325,0.641136,1.00E-05,74696200.8,0.009555,0
2013/11/24,639025.2805,41761,1752,1345,0.2394385,0.454209,1.00E-05,76403581.86,0.009773,0
2013/11/25,1396921.47,69566,3830,2612,1.1742,0.830909,1.00E-05,91797661.72,0.011742,0
2013/11/26,3311992.845,44568,4025,2628,0.69793458,0.641531,1.20E-05,147432229.8,0.018858,0
2013/11/27,1198772.913,54434,3478,2516,0.59982,0.66318,1.00E-05,234464386.8,0.029991,0
2013/11/28,787328.5919,47228,2396,2620,2.7879,0.557765,1.00E-05,217957205.3,0.027879,0
2013/11/29,2114937.506,45150,3052,3051,3.204408,10.016848,1.00E-05,228784941.5,0.029264,0
2013/11/30,2163866.436,36696,3475,3175,3.0927501,0.640791,1.20E-05,241574053.1,0.0309,0
2013/12/1,2905709.865,60782,3280,3641,3.916,6.79394,1.00E-05,306151537,0.03916,0
2013/12/2,1314245.323,58653,2429,3227,5.2384,2.32186,1.00E-05,409533080.5,0.052384,0
2013/12/3,1921058.014,42883,3982,3702,2.5213825,1.133988,1.00E-05,433225693,0.055415,0
2013/12/4,7795926.416,53536,7515,4348,1.407979,2.303972,1.00E-05,379567013.6,0.048551,0
2013/12/5,1285623.439,69090,5463,5028,3.114916,31.40241,1.00E-05,459472185.9,0.058772,0
2013/12/6,2336327.889,51227,5941,5186,1.705279,1.597766,1.00E-05,430059393.7,0.055009,0
2013/12/7,540841.003,55371,9438,5824,0.84416,2.518717,1.20E-05,329982482.3,0.042208,0
2013/12/8,419929.013,51801,2025,2235,1.408508,0.759848,1.00E-05,256079285.5,0.032756,0
2013/12/9,509888.1778,58872,10414,5384,0.909025,2.271097,1.00E-05,284267751,0.036361,0
2013/12/10,442144.0958,66119,10763,5884,0.7778,2.470619,1.00E-05,304035650.5,0.03889,0
2013/12/11,5902954.578,64168,6474,5266,1.489812,1.673645,1.00E-05,342567906.6,0.043818,0
2013/12/12,6149774.962,45963,6601,5289,2.134776,1.512647,1.00E-05,298028357.4,0.038121,0
2013/12/13,915340.0376,35691,5986,5349,1.316662,1.464545,1.00E-05,270882834.6,0.034649,0
2013/12/14,618235.7651,38490,6957,5523,1.523533,1.546253,1.00E-05,276991317.3,0.035431,0
2013/12/15,889808.9314,55018,6806,5676,1.537872,3.921138,1.00E-05,250476511.3,0.032039,0
2013/12/16,597464.6584,61279,6866,5847,0.993208,1.80286,1.00E-05,228371960.3,0.029212,0
2013/12/17,441630.669,53163,7377,6608,0.748965,1.81128,1.20E-05,167296850.3,0.021399,0
2013/12/18,3433945.059,62579,7822,6409,0.646956,2.519401,1.00E-05,140499729,0.017971,0
2013/12/19,123980673.3,47612,7704,6729,0.615537,1.889717,1.00E-05,123390339.8,0.015783,0
2013/12/20,630532.5975,57151,6971,6402,0.84564,2.32329,1.00E-05,165278008,0.021141,0
2013/12/21,551108.9059,43221,7867,6142,0.650349,1.910024,1.20E-05,164009997.5,0.020979,0
2013/12/22,153435.4712,43127,7033,6386,1.07855,1.662054,1.00E-05,168639701,0.021571,0
2013/12/23,309365.5793,44351,8892,6130,0.496133,1.710096,1.00E-05,168641123.3,0.021571,0
2013/12/24,527040.795,53746,8422,6165,0.591930907,1.86877,1.00E-05,185266710.4,0.023698,0
2013/12/25,263972.3162,32231,6863,6149,0.782216656,1.624858,1.00E-05,176673285.6,0.022599,0
2013/12/26,217357.7122,39072,8315,6268,0.588765345,1.732329,1.20E-05,172759020.3,0.022098,0
2013/12/27,360470.7355,35657,8185,6764,0.803088678,2.535899,1.20E-05,190956955.1,0.024426,148422
2013/12/28,216962.8885,34810,7061,6469,0.890348076,1.723948,1.20E-05,215415713.7,0.027554,143404
2013/12/29,526423.0631,30031,7432,6414,0.735455133,1.678793,1.00E-05,213511250.1,0.027311,56772
2013/12/30,439749.0689,32430,9400,6644,0.593987141,1.74642,1.20E-05,211514548.6,0.027055,72634
2013/12/31,1175837.966,31552,9449,7007,0.870853902,1.788074,1.20E-05,216360891.8,0.027675,63621
2014/1/1,318115.8639,29473,7867,6771,0.836506948,1.925634,1.00E-05,213940524.7,0.027365,58533
2014/1/2,258364.3693,33206,9320,7000,0.75234741,13.873184,1.20E-05,211189534,0.027014,128914
2014/1/3,284005.7174,36193,12817,7223,0.830582912,22.837894,1.20E-05,225064669.4,0.028788,89780
2014/1/4,285009.7858,30148,10311,7213,0.849048617,1.954321,1.20E-05,217191112.3,0.027781,60973
2014/1/5,339310.1424,33574,9203,7097,0.83009188,3.31342,1.20E-05,219662714.6,0.028098,200438
2014/1/6,827656.2042,42942,11705,7568,0.635398406,26.974143,1.20E-05,197779284.6,0.025298,184478
2014/1/7,272360.0324,41380,12138,7715,0.593377,2.142204,1.20E-05,201695493.3,0.025799,73761
2014/1/8,528216.1777,39982,7949,4161,0.9015875,0.953891,1.20E-05,178446407.2,0.022825,82941
2014/1/9,333221.4459,42423,15666,7792,0.794015487,3.090232,1.20E-05,179791226.6,0.022997,100357
2014/1/10,301371.4755,34655,10679,7501,0.720267055,1.919747,1.20E-05,174865803.4,0.022367,64111
2014/1/11,214222.1444,37366,11924,7851,0.53467114,2.014737,1.20E-05,177628794.6,0.022721,70390
2014/1/12,163904.5968,30387,10439,7481,0.552571047,2.696591,1.20E-05,188891569,0.024162,42581
2014/1/13,494027.3932,36093,12100,7424,0.628153558,4.294851,1.20E-05,171691848.1,0.021961,15328
2014/1/14,673595.0275,34141,11939,7763,0.683736549,2.028993,1.20E-05,169834235,0.021724,41916
2014/1/15,402673.7715,33113,10777,7738,0.565628813,2.143112,1.00E-05,165599286.9,0.021182,25189
2014/1/16,271097.5654,44003,11024,8689,0.64372295,2.0835,1.00E-05,173592940.2,0.022205,58851
2014/1/17,228786.2228,63299,10377,7803,0.58500847,2.322244,1.00E-05,164095108.8,0.02099,72572
2014/1/18,510331.9458,39271,13975,8479,0.687189961,2.604275,1.00E-05,160724219.6,0.020559,21242
2014/1/19,285284.8323,61123,3471,1761,2.1314,1.797857,1.00E-05,166633696.4,0.021314,69842
2014/1/20,367264.6008,73649,7037,3906,1.162528795,13.040056,1.00E-05,163286913.1,0.020886,67712
2014/1/21,440913.8246,52193,18322,7925,0.802265308,3.174609,1.20E-05,155179630.4,0.019849,82453
2014/1/22,412578.8038,28323,14588,8420,0.694909862,25.442388,1.20E-05,156245121.9,0.019986,60703
2014/1/23,237857.3943,28193,14257,7950,0.9270506,2.139351,1.20E-05,151545705,0.019385,106755
2014/1/24,462578.2854,39625,11371,5356,0.92625,1.384545,1.00E-05,144827207.2,0.018525,136622
2014/1/25,207960.2968,63141,19060,7954,0.626318432,3.934823,1.00E-05,141561489,0.018107,75029
2014/1/26,206888.4663,49681,8978,4907,0.76528,1.560159,1.00E-05,149575583.3,0.019132,77411
2014/1/27,321864.2415,63363,13518,7806,0.761659629,2.917269,1.00E-05,157237901.8,0.020113,124685
2014/1/28,1227489.205,63669,18922,8503,0.579082626,3.826766,1.20E-05,151372186.5,0.019362,100169
2014/1/29,408494.7704,53740,13412,7806,0.636771,2.532266,1.20E-05,160584905,0.020541,73134
2014/1/30,243281.1377,45791,11178,7361,0.459793745,2.395577,1.20E-05,158903302.9,0.020326,90862
2014/1/31,609528.0618,53860,7746,3407,0.325152,1.317025,1.00E-05,158875156.1,0.020322,98529
2014/2/1,539744.3496,62429,13812,5868,0.61557,2.104864,1.00E-05,160416056,0.020519,123949
2014/2/2,824740.9371,48314,2494,1260,0.518625,12.745602,1.00E-05,162183627.7,0.020745,112301
2014/2/3,820036.2649,53928,15092,7698,0.542493881,4.254792,1.00E-05,168323052.2,0.021531,74739
2014/2/4,337206.7213,60227,13562,7710,0.513592061,3.923049,1.00E-05,167306028.6,0.0214,75453
2014/2/5,203308.7894,52795,7342,4986,0.451952191,1.870121,1.00E-05,164552560.9,0.021048,54085
2014/2/6,669427.0664,51589,7560,4557,0.89197355,1.587653,1.00E-05,159871799.3,0.02045,97667
2014/2/7,244815.0368,66178,15837,8100,0.432078652,4.112489,1.00E-05,154641226.1,0.01978,153029
2014/2/8,465116.5345,57847,10176,7637,0.4933878,2.492971,1.00E-05,141080025.4,0.018046,54013
2014/2/9,200319.7343,52527,3312,1569,0.278768,0.838614,1.00E-05,136209527.4,0.017423,64662
2014/2/10,191676.3659,65015,10908,7416,0.408593392,2.473897,1.00E-05,135722315.3,0.017361,38466
2014/2/11,226847.474,62445,8412,5481,0.426936981,2.196577,1.00E-05,142077725.8,0.018173,63155
2014/2/12,249453.8147,74654,21364,8623,0.455059755,5.304352,1.00E-05,138351584.8,0.017697,67226
2014/2/13,735448.2736,69490,11174,8164,0.429025,7.202028,1.00E-05,134160304,0.017161,64399
2014/2/14,4166786.618,63952,3391,2005,0.337239,1.009625,1.00E-05,125545191.1,0.016059,126825
2014/2/15,198877.7166,73442,19203,8702,0.425317544,36.816655,1.00E-05,129070149.9,0.01651,82831
2014/2/16,91027.59984,60371,4904,3290,0.223909237,1.329665,1.00E-05,125784489.1,0.016089,80122
2014/2/17,221998.6014,69748,11339,8352,0.389600805,13.578445,1.00E-05,119531627.5,0.01529,110878
2014/2/18,161522.1898,65574,11428,8636,0.393804308,48.401578,1.00E-05,119677039.7,0.015308,152124
2014/2/19,126757.3989,66437,8550,4978,0.436849267,1283.076983,1.00E-05,119168876.6,0.015243,106281
2014/2/20,55660617.91,58092,11087,6266,0.362913665,31.365159,1.00E-05,118819624.5,0.015198,217393
2014/2/21,1278455.921,82047,22614,9131,0.398975357,68.429885,1.00E-05,111812943.9,0.014302,124321
2014/2/22,146562.0622,62163,6674,3709,0.23268011,2.140559,1.00E-05,118070578.3,0.015103,88006
2014/2/23,130308.9596,74096,17547,8646,0.347874267,4.374007,1.00E-05,122035676.1,0.01561,103944
2014/2/24,172251.4841,70069,9213,5368,0.30822,1.971572,1.00E-05,120477953.3,0.015411,141564
2014/2/25,411537.737,95626,13174,7917,0.273033242,3.295506,1.00E-05,106359115.2,0.013605,293736
2014/2/26,149729.1214,78672,12747,7407,0.286418,12.019838,1.00E-05,101781107.4,0.013019,70979
2014/2/27,249083.9297,73860,13893,8674,0.31064,3.388941,1.00E-05,110389383.8,0.01412,101022
2014/2/28,417076.2564,74503,12338,8210,0.230065984,3.832045,1.00E-05,110415835.9,0.014124,166863
2014/3/1,137193.724,71659,10172,6604,0.218992,3.673109,1.00E-05,107005784.3,0.013687,111575
2014/3/2,135481.1132,61761,8057,5498,0.24109965,2.056937,1.00E-05,107771998.2,0.013785,62982
2014/3/3,246222.7073,86158,18948,8899,0.226991392,9.243985,1.00E-05,106248528.3,0.01359,127717
2014/3/4,888892.86,81234,12180,8858,0.313031956,3.001112,1.00E-05,119681108.1,0.015309,179747
2014/3/5,658055.0587,81324,13995,8800,0.260715173,2.975192,1.00E-05,125058090,0.015996,122347
2014/3/6,921921.0397,71479,9930,7554,0.328185921,8.767477,1.00E-05,125023693.2,0.015992,142277
2014/3/7,900184.8531,69446,13654,8865,0.294613686,27.540061,1.00E-05,124523348.7,0.015928,169553
2014/3/8,997984.0487,68621,15403,8508,0.179308417,3.060936,1.00E-05,117420147.8,0.015019,56617
2014/3/9,247367.4795,60011,1792,1535,0.043347,57.510107,1.00E-05,112962222.2,0.014449,47281
2014/3/10,1284477.757,69080,9780,9196,0.271498485,2.966543,1.00E-05,114829944.3,0.014688,101610
2014/3/11,661580.7028,62106,7331,6266,0.258024775,34.80874,1.00E-05,115493685.5,0.014773,33228
2014/3/12,369245.3479,70403,15780,9186,0.28398,3.76768,1.00E-05,111008537.8,0.014199,135171
2014/3/13,1196311.323,65214,10518,8798,0.326733284,2.809369,1.00E-05,112415005.9,0.014379,57138
2014/3/14,642016.4252,63408,11050,8824,0.272677005,25.399924,1.00E-05,112054603.6,0.014333,121852
2014/3/15,244875.2515,62101,11901,11017,0.562459294,2.788298,1.00E-05,111058620,0.014206,37093
2014/3/16,145878.2592,54280,9993,9037,0.346681965,2.478748,1.00E-05,112250046.1,0.014358,82339
2014/3/17,264000.4885,60138,10689,8693,0.31705546,2.524217,1.00E-05,111807498.4,0.014302,121541
2014/3/18,185542.9724,65551,11071,9047,0.264446655,5.31173,1.00E-05,110247882.3,0.014102,87514
2014/3/19,176587.029,66284,9374,8930,0.323240335,3.543659,1.00E-05,109815538.6,0.014047,132717
2014/3/20,771975.6779,75889,13600,10308,0.345506169,3.661497,1.00E-05,108982183,0.01394,162797
2014/3/21,299858.6549,66297,8203,6496,0.526374518,38.378234,1.00E-05,107011275.7,0.013688,192607
2014/3/22,173435.4059,67685,8559,7806,0.384427489,2.491109,1.00E-05,103547151.4,0.013245,137122
2014/3/23,282753.3132,67214,8844,7939,0.325570813,27.214934,1.00E-05,101326067.5,0.012961,137413
2014/3/24,374203.4903,69384,9360,8285,0.264800232,31.069983,1.00E-05,99055742.31,0.01267,115538
2014/3/25,293960.2857,68612,9354,8812,0.279204927,41.46181,1.00E-05,100620162.8,0.01287,90025
2014/3/26,655157.0439,65658,9574,8547,0.291935019,25.089533,1.00E-05,100254230.8,0.012824,154104
2014/3/27,1524271.912,68866,1930,2007,0.188685,136.696355,1.00E-05,98344120.26,0.012579,272507
2014/3/28,295443.0783,64254,2890,1890,0.051595,0.982263,1.00E-05,80675098.99,0.010319,220765
2014/3/29,399074.1742,61322,11344,8521,0.12292059,28.77749,1.00E-05,83076111.38,0.010626,121921
2014/3/30,539259.9937,73289,11332,8629,0.200889861,26.531087,1.00E-05,80967116.24,0.010357,177965
2014/3/31,342387.2582,69226,9982,8804,0.210751048,14.883524,1.00E-05,75651394.37,0.009677,244598
2014/4/1,313910.2509,76734,10682,9017,0.197523732,91.882487,1.00E-05,68677024.92,0.008785,172709
2014/4/2,807123.5871,71368,10686,9050,0.189163568,40.047792,1.00E-05,68755823.97,0.008795,306889
2014/4/3,300760.0005,81050,10476,8853,0.169241312,2.942797,1.00E-05,61772101.66,0.007901,172873
2014/4/4,155981.8669,74989,9901,8772,0.171058282,2.889981,1.00E-05,62220585.79,0.007959,132007
2014/4/5,696427.1186,66626,9498,8354,0.2019,2.747332,1.00E-05,63136746.65,0.008076,73596
2014/4/6,220878.4192,60745,1885,1379,0.7181,12.884174,1.00E-05,65276926.39,0.00835,95708
2014/4/7,377606.7081,68410,3161,1695,0.619725,1.002871,1.00E-05,64596731.1,0.008263,62187
2014/4/8,1014162.129,73890,3104,1710,0.430612765,1.061589,1.00E-05,62580333.75,0.008005,65204
2014/4/9,402328.8312,107213,18854,8637,0.187832705,6.500713,1.00E-05,62650417.97,0.008014,221844
2014/4/10,312117.0782,114300,22164,9445,0.174337358,6.244059,1.00E-05,61429535.41,0.007857,332953
2014/4/11,953592.3212,113924,5774,4664,0.142299286,141.456245,1.00E-05,49220163.25,0.006296,345888
2014/4/12,437055.5031,74749,11494,7662,0.161235066,3.330038,1.00E-05,51452411,0.006581,182421
2014/4/13,138195.6108,68564,2183,1547,0.338634,1.092335,1.00E-05,49027378.73,0.006271,153005
2014/4/14,565512.1782,108177,13996,8298,0.149579532,16.897988,1.00E-05,46874340.82,0.005996,466329
2014/4/15,2491902.908,118626,14580,8404,0.178313956,134.417724,1.00E-05,50921214.22,0.006513,274616
2014/4/16,1034580.527,100176,3245,1931,0.51433402,158.184003,1.00E-05,60609165.26,0.007753,1024970
2014/4/17,449816.3106,79337,2377,1524,0.35505,1.465919,1.00E-05,55511332.08,0.007101,261187
2014/4/18,269695.3139,72331,2105,1355,0.20304,2.880778,1.00E-05,49603072.52,0.006345,209538
2014/4/19,212493.3445,65460,1288,1126,0.260778,1.095874,1.00E-05,48540828.21,0.006209,207541
2014/4/20,114674.0688,63423,823,1127,0.0259,12.418957,1.00E-05,50618229.14,0.006475,162830
2014/4/21,431585.0328,71329,1103,1374,0.15515,16.477192,1.00E-05,48515849.58,0.006206,172813
2014/4/22,23490201.66,72089,1800,1452,0.30695,40.527327,1.00E-05,47997273.51,0.006139,205655
2014/4/23,1396372.677,82558,4495,3317,0.169079741,130.117271,1.00E-05,47409235.3,0.006064,248284
2014/4/24,502698.9163,94615,23135,8872,0.152625,154.114164,1.20E-05,47731755.9,0.006105,201064
2014/4/25,425764.7249,105864,21126,8775,0.162254063,497.39218,1.00E-05,47445650.37,0.006069,115698
2014/4/26,181012.6367,65412,4574,4097,0.124066691,99.026703,1.00E-05,42929943.05,0.005491,62246
