date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-08-07,983157.740431707,255,105035854.6799392,0.020962,1074730.0,166,129.54516
2018-08-08,211310.16148081466,160,102257503.9040832,0.020407,1299290.0,162,220.90674433239798
2018-08-09,160113.52004269185,173,91086276.99635959,0.018178,1311880.0,157,188.75876902013195
2018-08-10,213682.42740118149,174,99200319.36686157,0.019797,1966000.0,145,207.59720429991413
2018-08-11,286157.3022126403,292,89202118.53661819,0.017802,1305760.0,196,222.95474906199362
2018-08-12,179276.58328684096,207,89132479.32763909,0.017788,1454540.0,146,200.36030835560157
2018-08-13,3680090.111483069,256,91777609.79441684,0.018316,1385870.0,199,184.98152658381179
2018-08-14,3537949.88987636,423,84888223.63550669,0.016941,1647680.0,260,191.18746372788002
2018-08-15,568128.3097822027,339,76974825.63048117,0.015362,1234370.0,226,184.344
2018-08-16,440990.703710756,385,85007629.8006966,0.016965,2326240.0,252,186.03916199610302
2018-08-17,205539.63237196504,321,90867169.62015809,0.018134,1549010.0,219,217.608
2018-08-18,178005.28969053738,223,101851553.71540889,0.020326,944325.0,190,228.4933677027368
2018-08-19,76918.98058509837,250,96903811.23601823,0.019339,333788.00000000006,124,87.88528113751765
2018-08-20,333594.4537294624,286,99694193.60896064,0.019896,896443.0000000001,180,225.5240153649894
2018-08-21,149365.89073033346,274,90874707.98231375,0.018136,1348170.0,173,116.22688596755724
2018-08-22,1945085.8231436803,293,89647492.71075849,0.017891,1493450.0,191,142.28001613534843
2018-08-23,614716.4065692608,331,85020080.3944954,0.016967,809311.0,182,169.67
2018-08-24,4815828.800988024,207,83540380.3643902,0.016672,425447.00000000006,176,204.2791054966035
2018-08-25,498940.12841660343,321,86994359.82722883,0.017361,450804.0,152,127.77696000000002
2018-08-26,97926.06865065031,177,85421927.62495612,0.017047,206078.0,125,148.72856993605646
2018-08-27,293583.2202070263,150,85164841.7184084,0.016996,926420.0,148,218.4988764
2018-08-28,174596.70427423538,306,91312686.19235036,0.018223,733158.0,159,104.7971062272202
2018-08-29,267458.98316077195,339,94336273.02199826,0.018826,638377.0,144,144.97086787922245
2018-08-30,172826.29325140736,332,92186683.99256335,0.018397,495306.0,133,45.9925
2018-08-31,185621.50990622537,249,87236907.47992587,0.01741,419679.0,183,184.0485714285963
2018-09-01,202655.07766678446,201,89184058.80813313,0.017798,523697.0,173,213.57600000000002
