date,value
2017-06-29,845.8098256889981
2017-06-30,808.0328988382164
2017-07-01,767.9937963483169
2017-07-02,726.0903330489954
2017-07-03,743.5097540810173
2017-07-04,753.7380909548481
2017-07-05,764.4820494674908
2017-07-06,761.4959437503809
2017-07-07,751.4244686232684
2017-07-08,638.3004160439132
2017-07-09,668.5960734195193
2017-07-10,623.0135507890747
2017-07-11,481.98157631221994
2017-07-12,453.46067076859106
2017-07-13,546.5171769311974
2017-07-14,509.9823220326505
2017-07-15,457.6860755944255
2017-07-16,408.5728819210571
2017-07-17,384.70938872776685
2017-07-18,470.77848785020404
2017-07-19,503.6056210449554
2017-07-20,449.7224414219055
2017-07-21,533.9805769090656
2017-07-22,535.9724359901453
2017-07-23,625.5508133431758
2017-07-24,601.0295018012797
2017-07-25,607.4069079038172
2017-07-26,509.62062717365126
2017-07-27,500.8629092137678
2017-07-28,492.10519125388436
2017-07-29,483.3474732940009
2017-07-30,499.7413161364698
2017-07-31,510.1934538666482
2017-08-01,520.6455915968266
2017-08-02,531.0977293270051
2017-08-03,534.5792606084401
2017-08-04,562.0476026038523
2017-08-05,565.6441104376066
2017-08-06,622.2734918509159
2017-08-07,628.5409087704772
2017-08-08,642.7744677502699
2017-08-09,657.0080267300624
2017-08-10,671.241585709855
2017-08-11,734.180411467311
2017-08-12,729.928812653299
2017-08-13,750.1339471101934
2017-08-14,771.137665483888
2017-08-15,755.8778172787426
2017-08-16,762.2545500645111
2017-08-17,760.0164224944731
2017-08-18,726.3289506012503
2017-08-19,670.5153956492296
2017-08-20,716.7544580753165
2017-08-21,755.809590011472
2017-08-22,753.3881112525636
2017-08-23,750.9666324936551
2017-08-24,748.5451537347467
2017-08-25,806.2021759540668
2017-08-26,846.8867984062963
2017-08-27,939.5322223352482
2017-08-28,955.0223940575776
2017-08-29,984.9150291700614
2017-08-30,994.0388075373218
2017-08-31,1023.5847442858967
2017-09-01,1060.819201279689
2017-09-02,1086.8588540748965
2017-09-03,956.0303818045962
2017-09-04,976.3183937967365
2017-09-05,809.4245262644555
2017-09-06,881.6833782524596
2017-09-07,935.8978830615853
2017-09-08,966.9895968435033
2017-09-09,871.2175624858356
2017-09-10,877.589620957107
2017-09-11,849.4709302297041
2017-09-12,854.6936390238824
2017-09-13,848.2711236885164
2017-09-14,789.5730029201427
2017-09-15,597.1455141544741
2017-09-16,708.6244440879511
2017-09-17,691.0250613739692
2017-09-18,690.5040634092335
2017-09-19,768.2711874998885
2017-09-20,722.0420706925851
2017-09-21,697.765191086926
2017-09-22,624.6628974671434
2017-09-23,648.335857732915
2017-09-24,690.1057357374434
2017-09-25,658.7258438886057
2017-09-26,752.9895020534726
2017-09-27,746.4762548614204
2017-09-28,835.5743892721547
2017-09-29,834.9084779426654
2017-09-30,795.2129385504045
2017-10-01,839.1777624948819
2017-10-02,843.6412718334172
2017-10-03,810.2972583927298
2017-10-04,801.5485395391031
2017-10-05,749.8016089143342
2017-10-06,768.1413034466791
2017-10-07,783.3115348857791
2017-10-08,786.7681516964742
2017-10-09,720.7464863795444
2017-10-10,696.2580998723812
2017-10-11,710.6949669651578
2017-10-12,751.3485996671179
2017-10-13,700.8505269715558
2017-10-14,715.0799863458186
2017-10-15,696.2181829509435
2017-10-16,685.1076464917841
2017-10-17,705.0244595180417
2017-10-18,723.9751740813105
2017-10-19,714.8050431340336
2017-10-20,715.1262623308799
2017-10-21,694.8957163469853
2017-10-22,674.4217068227
2017-10-23,693.5855259269421
2017-10-24,669.9975611210651
2017-10-25,741.0255061296122
2017-10-26,734.0952802342422
2017-10-27,713.3382146035461
2017-10-28,712.9983708077743
2017-10-29,684.0245144148248
2017-10-30,704.7582600947077
2017-10-31,710.7303641524111
2017-11-01,697.506862365137
2017-11-02,647.8150469568171
2017-11-03,625.8573935008184
2017-11-04,678.0421563428911
2017-11-05,658.8597626113533
2017-11-06,649.4973372288555
2017-11-07,655.8444013014254
2017-11-08,674.0360943206464
2017-11-09,782.6001952741077
2017-11-10,852.1838410989766
2017-11-11,756.4348362290085
2017-11-12,801.0552026841879
2017-11-13,741.0765502449485
2017-11-14,788.2404532356305
2017-11-15,852.4672394825513
2017-11-16,908.4200031725838
2017-11-17,923.5081709009237
2017-11-18,921.0337749434283
2017-11-19,960.2818510307176
2017-11-20,954.2215209180142
2017-11-21,956.8235730023302
2017-11-22,928.957822120136
2017-11-23,942.7831585797135
2017-11-24,916.6792921610268
2017-11-25,942.0520299785406
2017-11-26,1002.7295373329114
2017-11-27,1063.407044687282
2017-11-28,1124.0845520416528
2017-11-29,1257.7372701891275
2017-11-30,1079.8063923608738
2017-12-01,1150.1544469532828
2017-12-02,1255.4729652726821
2017-12-03,1302.8651531649425
2017-12-04,1332.4201776321484
2017-12-05,1437.028378799642
2017-12-06,1424.217015934075
2017-12-07,1409.9826628923563
2017-12-08,1369.4258819710094
2017-12-09,1644.366480922521
2017-12-10,1491.7814429456519
2017-12-11,1400.524017800522
2017-12-12,1612.586126100711
2017-12-13,1750.8816224654117
2017-12-14,1846.6134880188606
2017-12-15,2218.1292260670566
2017-12-16,2206.0472184682635
2017-12-17,2662.452243078409
2017-12-18,3006.4636475480847
2017-12-19,3435.820564563037
2017-12-20,3573.3981878473683
2017-12-21,3488.317292473978
2017-12-22,4088.0155478996276
2017-12-23,3126.5235505644537
2017-12-24,3390.323410166499
2017-12-25,3403.709908816178
2017-12-26,3466.2301210613823
2017-12-27,3612.4181412563607
2017-12-28,3587.3437682512354
2017-12-29,3478.967324472611
2017-12-30,3612.990984361233
2017-12-31,3221.6228594468694
2018-01-01,3586.2706325350887
2018-01-02,3730.429799881771
2018-01-03,4160.337893818992
2018-01-04,4803.2602519468
2018-01-05,5133.62809017744
2018-01-06,5249.331486745117
2018-01-07,5234.0433511996525
2018-01-08,5547.749273735583
2018-01-09,4961.358361703542
2018-01-10,4815.569048123085
2018-01-11,4845.270137832005
2018-01-12,4296.2595176167615
2018-01-13,4725.25773546571
2018-01-14,5136.666139857362
2018-01-15,4814.891916433565
2018-01-16,4792.387453646311
2018-01-17,3532.440014444591
2018-01-18,3726.338759175663
2018-01-19,3743.38659880603
2018-01-20,3898.890427650625
2018-01-21,4263.41708476177
2018-01-22,3737.4956179100845
2018-01-23,3479.100884222209
2018-01-24,3451.3476766708714
2018-01-25,3638.9120352803543
2018-01-26,3559.4629109061
2018-01-27,3483.475686377452
2018-01-28,3680.204244684309
2018-01-29,3773.110773028053
2018-01-30,3707.1616675895343
2018-01-31,3206.7875698029434
2018-02-01,3319.8724467032775
2018-02-02,2817.0211304528093
2018-02-03,2642.6070572138774
2018-02-04,2805.425139001632
2018-02-05,2387.891168111428
2018-02-06,1884.3300154423425
2018-02-07,2258.1732527657696
2018-02-08,2170.702256024591
2018-02-09,2460.6158248112533
2018-02-10,2698.209318221797
2018-02-11,2594.800792901642
2018-02-12,2414.170903397925
2018-02-13,2649.2151098392073
2018-02-14,2581.1566417032063
2018-02-15,2855.9163336150305
2018-02-16,2888.03688538881
2018-02-17,2948.513512605877
2018-02-18,3103.4476260134525
2018-02-19,2825.8703171862994
2018-02-20,3006.8419811105546
2018-02-21,2793.4955724044435
2018-02-22,2641.5458961236754
2018-02-23,2447.8900354613766
2018-02-24,2595.4099367545437
2018-02-25,2491.401472394446
2018-02-26,2507.873713911738
2018-02-27,2628.2306247745983
2018-02-28,2686.147066058722
2018-03-01,2537.7450314013586
2018-03-02,2637.9095071803963
2018-03-03,2583.700700212044
2018-03-04,2528.3578877067907
2018-03-05,2541.321378465326
2018-03-06,2476.820202777666
2018-03-07,2315.407884332041
2018-03-08,2120.666740258456
2018-03-09,1970.709997974182
2018-03-10,2000.806507619734
2018-03-11,1865.8250254182235
2018-03-12,1988.9256048784498
2018-03-13,1921.5652002682982
2018-03-14,1946.546700127177
2018-03-15,1687.844879832559
2018-03-16,1653.2505258511314
2018-03-17,1620.627649387765
2018-03-18,1489.2597520170468
2018-03-19,1558.0984942284892
2018-03-20,1702.3281263448268
2018-03-21,1795.2616512388176
2018-03-22,1761.6762775951338
2018-03-23,1728.824026427111
2018-03-24,1740.5278140677194
2018-03-25,1707.0572138417476
2018-03-26,1696.3768840238408
2018-03-27,1578.8972818969733
2018-03-28,1491.4640296338534
2018-03-29,1529.9066058877047
2018-03-30,1354.3150696291125
2018-03-31,1326.029762431748
2018-04-01,1301.0575336574475
2018-04-02,1235.9010386101686
2018-04-03,1309.8670432547888
2018-04-04,1421.938242202286
2018-04-05,1255.7391957062391
2018-04-06,1284.978578376425
2018-04-07,1235.9942440301643
2018-04-08,1279.2769327578496
2018-04-09,1325.1058074559787
2018-04-10,1300.1430775094796
2018-04-11,1324.9227435681157
2018-04-12,1388.625444937441
2018-04-13,1609.137305829973
2018-04-14,1576.0925622911668
2018-04-15,1639.0409033159224
2018-04-16,1789.1512971004956
2018-04-17,1739.7308760206924
2018-04-18,1719.2794493221231
2018-04-19,1893.9916803567035
2018-04-20,1967.0781232983416
2018-04-21,2112.1078557146984
2018-04-22,2028.540238201436
2018-04-23,2045.8207454858655
2018-04-24,2167.2597369579976
2018-04-25,2324.951861214389
2018-04-26,2047.413331275377
2018-04-27,2242.1449920181744
2018-04-28,2146.9646147502744
2018-04-29,2308.0417902119625
2018-04-30,2408.0165252819215
2018-05-01,2327.588343242169
2018-05-02,2328.7658373326435
2018-05-03,2421.280682906692
2018-05-04,2496.722512917589
2018-05-05,2452.182464590191
2018-05-06,2431.106909733472
2018-05-07,2388.154145901189
2018-05-08,2304.7364823115395
2018-05-09,2294.6664078291196
2018-05-10,2242.683672041375
2018-05-11,2085.724820001202
2018-05-12,1873.3337704146795
2018-05-13,1904.7901492524534
2018-05-14,1876.431950015011
2018-05-15,1848.0737507775682
2018-05-16,1819.7155515401257
2018-05-17,1791.357352302683
2018-05-18,1762.9991530652405
2018-05-19,1835.8381897472673
2018-05-20,1819.397884693637
2018-05-21,1921.3751634302607
2018-05-22,1874.9649876546823
2018-05-23,1710.3392731573424
2018-05-24,1566.1159181192709
2018-05-25,1648.067907594397
2018-05-26,1581.930588386109
2018-05-27,1574.1433965842189
2018-05-28,1556.162272514429
2018-05-29,1398.42542126308
2018-05-30,1532.7401934745405
2018-05-31,1509.929653360205
2018-06-01,1557.6755903781002
2018-06-02,1595.8858420129993
2018-06-03,1644.635649446431
2018-06-04,1666.2038274925403
2018-06-05,1577.1964630487757
2018-06-06,1623.6388740458285
2018-06-07,1621.3331825018033
2018-06-08,1614.8044268237427
2018-06-09,1593.9794138639024
2018-06-10,1549.0097906313226
2018-06-11,1339.6636274332366
2018-06-12,1382.8865695421325
2018-06-13,1267.4155961807644
2018-06-14,1203.6188044742248
2018-06-15,1291.6283400081286
2018-06-16,1212.1254413265033
2018-06-17,1227.3136771977192
2018-06-18,1224.360496569945
2018-06-19,1266.8506218577788
2018-06-20,1285.81522976361
2018-06-21,1270.82279543542
2018-06-22,1262.0389580691115
2018-06-23,1100.0216908207135
2018-06-24,1114.5388080797034
2018-06-25,1061.6905827120727
2018-06-26,1101.3649255981068
2018-06-27,1028.4646242896404
2018-06-28,1062.030664015096
2018-06-29,990.1069165826436
2018-06-30,1039.9888575195948
2018-07-01,1082.307365433595
2018-07-02,1096.441587801462
2018-07-03,1188.8163743166342
2018-07-04,1158.343515668115
2018-07-05,1196.8472757852585
2018-07-06,1168.1430340478373
2018-07-07,1135.5291845980157
2018-07-08,1152.4956237922097
2018-07-09,1145.0458762611145
2018-07-10,1098.396648402314
2018-07-11,1005.2037141919263
2018-07-12,1020.7274784994116
2018-07-13,975.9426746294714
2018-07-14,998.6209254415971
2018-07-15,990.8303652414266
2018-07-16,1021.7678466554346
2018-07-17,1105.9409669979657
2018-07-18,1173.3228856596145
2018-07-19,1142.5636158245934
