date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-08-21,802991.4328950197,156,70162054.20845836,0.066812,3417190.0,108,316.0072518005152
2018-08-22,246659.1270198792,185,72463851.49177474,0.069004,3392560.0,105,290.25671214951814
2018-08-23,184211.33040192563,181,66992423.363401085,0.063794,2790890.0,144,267.69738652263703
2018-08-24,173056.0421620769,359,69456359.31497808,0.06614,2776090.0,267,0.9921000000000001
2018-08-25,141687.71095169638,190,71510123.96573627,0.068096,2816820.0,129,277.57002979983145
2018-08-26,129019.31761229367,116,72094944.75723624,0.068653,2725460.0,102,274.9834330590616
2018-08-27,317908.8645812745,1099,72106165.38702245,0.068663,3372990.0,687,1.029945
2018-08-28,617299.8759732416,629,75858123.29497403,0.072236,3634730.0,284,87.10797540359312
2018-08-29,1157020.2990252196,815,78796124.12903464,0.075034,8374069.999999999,285,324.27215762608853
2018-08-30,887434.0900966657,441,85074503.5862069,0.081012,4817710.0,209,291.76479198988875
2018-08-31,547575.3749171492,312,81712245.6701031,0.077811,3682890.0,180,312.6554535503355
2018-09-01,666888.7961374535,386,81598402.76576926,0.077702,4241180.0,235,277.6166453032525
2018-09-02,656547.0835817482,253,83671911.81519534,0.079677,4061830.0,202,322.16364607116003
2018-09-03,877294.2691022009,287,82272911.02417353,0.078345,3605509.9999999995,165,23.5035
2018-09-04,393327.62617593724,303,81080065.59681867,0.077209,3783670.0,189,121.403586018
2018-09-05,528026.436183155,501,82083516.36973165,0.078164,4399520.0,227,389.100392
2018-09-06,469297.18646898144,364,66793200.80282868,0.063604,3279760.0,201,179.14517114688533
2018-09-07,511284.2415825316,348,66511142.83736744,0.063335,2764750.0,181,220.61855466142592
2018-09-08,528757.8071797062,349,64881348.06130637,0.061783,2737360.0,180,210.74729651303096
2018-09-09,964289.6069940254,600,59900747.85756168,0.057041,3317690.0,194,191.41427308370967
2018-09-10,1073394.8078336609,579,67523268.51360194,0.064299,3543240.0,187,206.70135168533778
2018-09-11,1094503.678060489,1353,64612612.52710207,0.061527,2949200.0,230,447.6539111177858
2018-09-12,718283.4082895236,546,61086082.31620345,0.058169,3393780.0,232,283.2306143141666
2018-09-13,1200564.6187725181,756,64348183.38691789,0.061276,5931720.0,304,527.7820661111725
2018-09-14,753094.1883963977,530,69961477.62395133,0.066621,4262990.0,211,220.79469144894608
2018-09-15,671342.5602715983,410,69034011.76533157,0.065738,4021270.0,213,355.67002004595275
2018-09-16,1096784.4671274498,393,75797113.51294155,0.072178,3575670.0,182,676.4023823058309
2018-09-17,472802.2841399581,332,74777541.29180714,0.071207,4161970.0,200,219.52106900370416
2018-09-18,902438.8701782951,371,68281646.06539705,0.065021,4094490.0,193,559.0398306895161
2018-09-19,586248.6372681978,414,72671992.11227897,0.069202,4442840.0,209,198.46888865120144
2018-09-20,1142108.002939519,601,76443811.30863062,0.072794,5817390.0,285,252.55101441979437
2018-09-21,1043410.4157784733,487,84308829.49470939,0.080283,5192240.0,216,283.63240631821697
2018-09-22,312315.7243556659,364,83475965.02299298,0.07949,3515220.0,179,154.99977654295193
2018-09-23,700552.8893020892,407,80985018.64757845,0.077118,3819710.0,219,645.414556541702
2018-09-24,1695138.2143158084,300,82854898.60302699,0.078899,2777520.0,187,243.63899253844644
2018-09-25,375929.649840362,345,80504451.35357605,0.076661,3415660.0,172,11.49915
2018-09-26,741154.2068356178,378,76015648.7285309,0.072386,3403170.0,176,257.83668280353385
2018-09-27,828723.8070617007,327,75928283.09919436,0.072303,3169990.0,194,567.6154058413302
2018-09-28,608639.497335799,353,81508305.80951892,0.077616,3376100.0,207,336.22562103819087
2018-09-29,1040829.6038250955,288,81944969.29969513,0.078032,2951660.0,180,517.0166224
2018-09-30,118352.43456502426,180,78744860.87914485,0.074985,2637310.0,135,84.82160728462507
2018-10-01,474402.08873226895,226,79293034.65815285,0.075507,2514400.0,171,41.075808
2018-10-02,416595.6253692591,286,78626407.8341156,0.074872,2349260.0,197,307.659942074708
2018-10-03,1066613.202521664,497,77491937.42914139,0.073792,2738520.0,201,516.544
2018-10-04,1098814.4695815782,522,77135843.91848555,0.073453,3304300.0,219,550.1967817688735
2018-10-05,3042939.718679915,621,80703069.54407679,0.07685,6377030.0,268,647.863320555879
2018-10-06,429853.302559751,349,83200611.41127338,0.079228,3238450.0,203,234.5115183810365
2018-10-07,576586.128071162,213,80067829.06139106,0.076245,2866200.0,164,270.97472999999997
2018-10-08,926585.2397197696,224,79992007.50624046,0.076173,2790230.0,179,338.96985
2018-10-09,3942934.056742361,313,79863889.10163118,0.076051,2984570.0,221,571.827469
2018-10-10,405941.3101763442,301,79220892.41443126,0.075438,2800500.0,215,231.59046216734615
2018-10-11,994767.8599904565,604,78507645.31759164,0.074759,5664040.000000001,294,386.2200697402937
2018-10-12,1825094.0385361922,747,70809991.71850789,0.067429,3894070.0,323,249.209897094
2018-10-13,424411.6306233092,334,71655039.98472565,0.068234,2596350.0,190,437.8777662604767
2018-10-14,393117.25656864076,234,71668584.23014876,0.068247,2973910.0,151,244.47523226797801
2018-10-15,749243.5579060495,343,71207893.3140976,0.067808,3742730.0,221,258.619712
2018-10-16,216712.44747154662,236,73444796.92416176,0.069938,2395710.0,137,208.54482802914353
2018-10-17,610952.7744446509,257,74220220.4355641,0.070676,2636070.0,166,212.14622841004933
2018-10-18,887589.7815480438,247,74444966.00871885,0.07089,2538310.0,156,70.89
2018-10-19,356636.7108033196,237,71988146.86422804,0.068551,2575720.0,154,205.8028496622376
2018-10-20,309974.6331544771,189,72982319.18271093,0.069498,2353920.0,145,327.33293907600006
2018-10-21,525320.7177938675,333,73597067.05076045,0.070083,2836720.0,178,147.40815567081708
2018-10-22,1163545.4073894885,390,76111000.09101924,0.072477,3099970.0,227,594.166446
2018-10-23,1817656.7140704135,555,75372343.9078104,0.071774,5841370.0,293,404.44649000000004
2018-10-24,4064116.2613072162,319,76790971.3504019,0.073124,2977859.9999999995,190,729.9968919999999
2018-10-25,1517679.8095641502,368,76407561.45996833,0.072759,3095690.0,182,783.7353905239308
2018-10-26,11711382.835468564,301,76076864.16069636,0.072444,3517640.0,198,610.729412619626
2018-10-27,642554.2647004189,404,77376626.95560598,0.073682,4659250.0,204,368.40999999999997
2018-10-28,723337.911613904,359,81249865.4944533,0.07737,4478670.0,187,253.3522805401075
2018-10-29,543892.9224973967,303,80945846.09861097,0.077081,3460950.0,215,255.6862350862458
2018-10-30,1220027.6348931731,365,76615174.14075764,0.072957,3193930.0,204,361.70097785176955
2018-10-31,317616.66710359923,245,77802251.69666147,0.074087,2383350.0,186,266.40989784244977
2018-11-01,12380181.513193207,665,78461322.44593354,0.074715,3877910.0,236,224.145
2018-11-02,774228.004082372,457,82220300.43445523,0.078294,4385270.0,234,305.3466
2018-11-03,175538.75658412604,225,82836644.21703921,0.078881,2618550.0,167,252.00780430337008
2018-11-04,876403.3130929902,566,80964755.30668104,0.077099,3245460.0,236,210.74429256067336
2018-11-05,909339.5086347086,510,80595951.14146242,0.076748,3091500.0,234,275.82698126307974
2018-11-06,1208624.7926819506,838,82692490.00183825,0.078123,4317430.0,265,388.1039753340263
2018-11-07,1105399.534011338,936,81780297.67564736,0.077876,4058900.0,277,273.6393352943263
2018-11-08,2939531.583271521,1193,82220829.3448248,0.078295,12694900.0,407,408.5675741414789
