date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2016-03-16,121197.8259247822,95680.08643360421,1625,2742711.6183206104,2.42,38186.0,0.0,7330.40241109,63.746228030000005,7548,291369.209976507,843,37.5406144278,0.05,1362830,243
2016-03-17,161836.5246038217,129342.55600725231,1768,3008758.024096385,2.63,23704.0,0.0,9178.73680433,57.13187402,7505,263109.538962825,1123,40.5552500834,0.02,1448840,302
2016-03-18,492545.0531467559,231029.60434564977,1862,2891695.596707818,2.51,20667.0,0.0,9746.985234310001,48.59325206,8607,267715.324411658,1343,42.3446577156,0.015000000000000001,1667717,324
2016-03-19,133285.73136503852,90817.55876640692,2800,2815675.7142857146,2.43,21945.0,0.0,8176.134239720001,114.13471605000001,12276,319946.513091609,1226,40.9304048157,0.05,2049469,271
2016-03-20,125593.9224876798,82972.46696263141,1480,2708412.481651376,2.31,20628.0,0.0,8617.24015838,38.51825411,5218,334002.2497944,1535,40.5430806396,0.003876,1250912,283
2016-03-21,193769.1690005518,166076.27144915983,1911,2571911.2420091326,2.18,14562.000000000002,0.0,8033.22038408,70.66059607,9255,304302.847570174,1357,37.1185621902,0.05,1648670,267
2016-03-22,575001.2626696395,204477.0418682559,1887,2601819.7323943665,2.19,19899.000000000004,0.0,8824.37793191,58.81897611,7242,271754.147024607,1459,38.4894262512,0.02,1575026,297
2016-03-23,225834.9363445791,142488.0330319818,2807,2548248.470588235,2.13,15242.0,0.0,9190.56113838,86.73066201,11656,290157.517579203,1851,35.6146696647,0.015000000000000001,2237193,308
2016-03-24,201414.6788147604,141389.3284010292,1163,2455059.25,2.04,17730.000000000004,0.0,7687.31533594,41.60321409,5727,317603.28061368,1035,35.2690539372,0.05,1296837,256
2016-03-25,301670.87390472955,139849.381650912,2200,2327471.765853659,1.92,14750.0,0.0,9019.29239945,102.75706303,12070,291273.037493099,1345,33.989286144,0.05,1976438,300
2016-03-26,139613.42856944448,57665.506995744,2624,2502460.7359307357,2.05,25084.0,0.0,9032.17495197,86.81211313,10258,286064.649239178,1453,33.422827945499996,0.025,2191264,302
2016-03-27,318147.7346593854,182386.0751302128,1226,2849249.971014493,2.31,25734.0,0.0,9216.74810224,144.5371601,4961,320821.951315609,1501,41.0567040345,0.003876,1930838,307
2016-03-28,127974.07831609619,112349.5693448823,2521,2561366.752427184,2.07,17492.0,0.0,8151.60284304,109.0665511,13696,339814.075208137,1185,36.0612894546,0.05,2115516,270
2016-03-29,358018.4343641058,189640.9656742248,1566,2568959.0,2.06,17297.0,0.0,8218.799162880001,54.826024090000004,6564,329979.787485742,1369,35.0944892498,0.05,1568188,276
2016-03-30,96821.9874322896,62967.006867003205,1593,2613723.185185185,2.08,10261.0,0.0,9423.89643111,54.53398007,7138,325224.81255295,1517,34.488895251200006,0.012,1965388,317
2016-03-31,225594.79737629762,159220.26718454162,2572,2733739.8578680204,2.16,18322.0,0.0,8211.69697366,99.5632322,11040,354748.803513524,1295,34.6867850232,0.05,2084508,276
2016-04-01,82316.9512957939,65224.629293639395,1363,2510513.901554404,1.97,10215.0,0.0,8952.91129742,97.6525141,7640,334459.968964566,1125,33.9221193818,0.05,1472648,300
2016-04-02,215942.9715735909,104699.128218011,2227,2472923.7704081633,1.93,11825.0,0.0,8854.47873252,78.79003004,12460,351498.995260093,1032,33.9591745153,0.0336,2063017,296
2016-04-03,340420.8204730956,67279.9976464812,2566,2529459.8144329893,1.96,11890.0,0.0,8591.529128,98.92028015,13280,371325.32703282,906,35.938633362800005,0.05,2070958,287
2016-04-04,297535.2191234696,129167.3256867812,1785,2553198.6178010474,1.96,14314.0,0.0,8138.127532590001,50.16975629,6765,365863.808168465,1467,35.938633284400005,0.01265,1624705,284
2016-04-05,89920.5205406368,43328.8879523536,1158,2461807.36,1.88,25092.0,0.0,8378.92115846,28.03271205,4787,369742.218702866,1397,32.815429516,0.003876,1665435,279
2016-04-06,104950.2048764575,82890.5878806075,1668,2300206.0,1.75,14642.999999999998,0.0,7845.38792551,59.22207863,8903,355786.214296672,1098,32.088065379999996,0.030000000000000002,1581685,263
2016-04-07,82141.67735275251,25279.782008722497,2407,2324880.028735632,1.75,13286.0,0.0,10229.93928936,85.82810269000001,11572,322119.140389812,1228,30.509169425,0.02095,2323708,342
2016-04-08,70390.7649590958,54771.323768070004,2726,2327498.5714285714,1.74,12918.0,0.0,8235.98785418,118.20694025,12565,378233.125471077,1267,30.415151715,0.05,2064777,273
2016-04-09,47610.5071256672,37945.7685313696,1359,2361237.863354037,1.76,18126.0,0.0,7815.10276846,50.93496709,6561,376681.46637364,711,31.539913028799997,0.03755,1187708,262
2016-04-10,73838.13189990651,47202.69223028661,2653,2181280.9741935483,1.61,20144.0,0.0,8725.96936285,109.38845349,15150,343445.384970121,1035,28.701390337200003,0.05,2252864,290
2016-04-11,89517.9349078035,45018.451093713295,2110,1992585.0,1.47,13226.0,0.0,8411.0963283,60.655588970000004,8339,334022.58080098,1144,25.8909641172,0.014,1559391,283
2016-04-12,42227.4061717809,24536.748159888302,913,2013482.4478527606,1.47,17348.0,0.0,9101.37070437,35.53581794,6408,326507.262685297,741,25.5549359793,0.02095,1216831,305
2016-04-13,58966.259828729606,38743.8659541402,3868,2181895.320261438,1.58,9428.0,0.0,8286.52456416,157.13190127000001,16343,343074.524655316,2161,27.935216291200003,0.05,2656629,280
2016-04-14,94952.3319031672,63600.43536264881,1355,2128048.496732026,1.54,7486.0,0.0,9416.44441091,22.63812665,5522,345863.75693395,1279,26.0275029476,0.01265,1395333,315
2016-04-15,52097.1243195141,23262.0831152343,1321,2133721.489208633,1.53,9294.0,0.0,8083.97978509,27.06549525,5768,385839.44571316,1268,25.9681153932,0.01265,1439671,272
2016-04-16,57852.858577923,28758.971392815598,3730,1935648.4379562042,1.38,14852.000000000002,0.0,8493.88359504,128.27150579,15909,396398.402221326,1358,22.1652274476,0.025,2709573,285
2016-04-17,31799.839245067502,19963.024195960003,804,1938351.656716418,1.37,7936.0,0.0,8229.461097630001,16.788442840000002,4421,375566.787379988,902,21.8325181157,0.01265,1033734,276
2016-04-18,84233.7907385908,57965.013202059,2690,1897824.2409638558,1.34,23797.0,0.0,7941.18663362,115.43110803,13936,333477.045143212,1474,21.726720054600005,0.05,2422022,273
2016-04-19,65734.3499650962,36649.876637312394,2774,2378959.19205298,1.66,21691.0,0.0,9625.89224832,99.29847240000001,11644,334974.911614019,1410,26.069642208399998,0.02095,2230231,329
2016-04-20,67425.3159027592,56513.953151457,938,2174005.22875817,1.51,7501.0,0.0,8368.3851259,25.92023915,5425,383429.192545623,915,24.774932294299997,0.01265,1305362,284
2016-04-21,792651.8118928815,157237.54436552132,8044,2215002.576923077,1.53,11051.0,0.0,7956.53969143,191.1095481,28823,396086.431683248,5526,19.3714925625,0.00751,4486971,273
2016-04-22,228973.05483238684,109964.3632634664,1380,2267409.0,1.56,8972.0,0.0,9246.2833385,22.58261741,5969,378409.632875379,1461,26.749021650000003,0.003876,1653379,314
2016-04-23,325333.6798124712,143821.2757496892,7659,2275530.53164557,1.56,8728.0,0.0,9231.07468668,182.99745242,28460,414862.247377155,5156,20.2870001568,0.00585,4251666,310
2016-04-24,140955.4958839706,78868.55774091241,1674,2330822.1161290323,1.58,17802.0,0.0,8562.37877497,28.010394520000002,7059,474421.823868802,1583,25.871909427600002,0.003876,1564705,289
2016-04-25,79112.7143670708,36030.2130819228,1543,2310985.012987013,1.56,13339.0,0.0,8192.94082844,26.02216402,6359,489194.337121899,1485,26.478588427200002,0.003876,1389425,275
2016-04-26,185160.4038536406,84170.4583140344,5538,2293947.5263157897,1.54,14299.0,0.0,8943.46237358,73.78352716,18181,480798.158975937,3222,26.0121593424,0.00585,3214835,302
2016-04-27,39412.984039136805,27375.0734091408,1018,2276915.837837838,1.52,12204.0,0.0,8726.01254284,14.97192124,5112,525800.259953566,908,24.4207927504,0.00419,1117680,296
2016-04-28,149803.6355997148,84136.0247703476,2005,2233050.4635761585,1.48,9091.0,0.0,8029.67150934,33.32934411,7954,534558.508716301,1643,26.8796966412,0.00419,1769774,269
2016-04-29,158150.7433094919,110722.8518497548,2280,2291027.6315789474,1.51,12578.0,0.0,9367.66707968,26.22492809,7874,489304.71285176,1955,27.304562920000002,0.003876,1739730,315
2016-04-30,110698.44190995362,49429.7237301576,2890,2311037.0445859875,1.52,19796.0,0.0,8380.35363069,30.55647129,8536,548171.341963335,2639,27.6123309592,0.003876,2110901,284
2016-05-01,151623.5271698291,108156.49546431731,1648,2404647.681818182,1.57,13659.0,0.0,8544.29150631,22.30052765,6694,574505.105005203,1668,26.250810178200002,0.003876,1536998,287
2016-05-02,201271.2745061018,93174.92158007881,2989,2368196.701986755,1.54,13513.000000000002,0.0,8130.70240243,39.49470874,9656,592832.19522712,2211,28.930390643,0.00419,1979249,294
2016-05-03,359266.92893254803,97030.1070290832,4507,2354213.751633987,1.52,10195.0,0.0,7888.97626762,67.86524507,16070,610703.617871348,2861,30.0695665768,0.00419,2897585,268
2016-05-04,61862.869400857206,21073.7415807204,1361,2421181.986754967,1.56,9993.0,0.0,8993.30740209,17.6399397,5327,581212.791120958,1496,24.737490757200003,0.003876,1390630,308
2016-05-05,506712.36117182294,38947.3452504799,3949,2356766.276315789,1.51,5907.0,0.0,8159.259441820001,52.03910762,13902,594270.188468488,2446,30.399628040000003,0.00419,2539556,280
2016-05-06,74576.8928244448,45540.0234648792,1064,2394235.0,1.52,6274.0,0.0,7728.23184051,16.24319487,4768,579928.768839943,1313,15.4263677176,0.003876,1341144,264
2016-05-07,558139.73683092,162071.0410823064,8018,2401439.3417721516,1.52,15547.0,0.0,9756.27249072,165.4612155,25082,548507.487440323,5503,23.7960796512,0.00585,4205005,337
2016-05-08,151348.5282008706,92021.56689289841,1549,2521775.013513514,1.58,28101.000000000004,0.0,8273.60018692,22.83334714,5805,619500.782804492,1774,22.715765180600002,0.003876,1511250,285
2016-05-09,105464.24754406081,79045.8313369216,1730,2373476.0,1.48,10184.0,0.0,7872.11134367,24.19995956,7353,610038.663077964,1901,25.7704726496,0.00419,1532983,269
2016-05-10,234431.7415206505,68663.145579901,5824,2323764.858156028,1.45,9627.0,0.0,7271.708240200001,172.23879117,18457,579092.379127938,3574,26.0630188085,0.01265,3004109,265
2016-05-11,47017.7581187721,27661.6017976812,1141,2280514.445255474,1.41,21921.0,0.0,7727.63374241,12.60545057,4336,505541.599307657,1184,11.1904976415,0.003876,1119736,274
2016-05-12,113597.19171763651,56397.250775979,3904,2185551.6279069767,1.35,9646.0,0.0,9626.24242179,46.10245442,12551,501980.858637624,2883,27.037341972000004,0.00419,2547091,339
2016-05-13,51458.9137537236,27645.6052976835,1686,2106413.57480315,1.29,11199.000000000002,0.0,7492.877214900001,28.122309050000002,5604,592201.192699736,1669,12.9957810939,0.003876,1430661,260
2016-05-14,453204.3280327874,68725.8166865347,5503,2083127.121212121,1.27,18408.0,0.0,9129.38712082,126.68690037,16667,573462.010719651,3437,24.3404603614,0.00585,3155691,311
2016-05-15,64084.357039612805,32578.470304089602,1788,2179613.77443609,1.32,9978.0,0.0,8807.27534418,17.87388719,5983,651061.208123686,2149,20.730550790400002,0.003553,1649711,302
2016-05-16,4297580.649377732,1638775.776284321,3068,2197998.100502513,1.33,116107.0,778916.24,7721.61352348,39.92367058,10034,653331.523175086,2629,27.384544855500003,0.00419,2345578,263
2016-05-17,346434.934640553,238116.0801157578,6742,3298017.7241379307,1.98,67422.0,967538.48,8682.70395234,195.63555548,21663,616889.709339279,4886,35.6052046284,0.00917,4062814,297
2016-05-18,102168.46404215619,75606.7037952122,1326,2822619.9308176097,1.69,69528.0,1054769.82,8645.5674678,19.20138253,4466,665270.725350037,1740,13.650548325699999,0.00253,1766922,297
2016-05-19,231945.6252372486,170845.57018535072,4411,2681787.348387097,1.59,41199.0,1165592.77,8477.35696483,47.07876915,13167,685650.990421185,3110,30.517309635,0.00419,2672450,289
2016-05-20,203960.2925586706,145823.3364376939,1272,2647382.390410959,1.57,66155.0,1201151.28,7782.0718063,16.59188619,5599,698429.932596509,1607,24.5788454292,0.00253,1260879,270
2016-05-21,209818.6463821506,64031.000830260404,5501,2476244.3766233767,1.46,21176.0,1244241.42,8745.95890781,71.51797721,15570,656082.567366718,3941,27.59138149,0.003876,3245648,302
2016-05-22,58553.3044046799,29920.620133226705,1348,2609986.903448276,1.53,21063.0,1280624.02,8543.29826456,11.33125208,4704,675303.877731765,1800,15.8064729777,0.00274245,1413262,300
2016-05-23,698501.4558505985,142871.3384821695,6431,2490013.4539473685,1.45,40226.0,1321988.51,7884.5395754,190.89490847,19399,721677.599328763,5711,26.097753558500003,0.010830000000000001,3444883,274
2016-05-24,45937.779346998,23195.9065095296,1276,2657242.1944444445,1.54,35044.0,1358441.18,8385.49713516,10.273525770000001,4429,698634.462568444,1598,15.5153327252,0.00253,1305990,292
2016-05-25,171420.3566842752,104168.7537739776,5592,2497127.8273381297,1.44,26727.0,1386779.07,7845.8074816200005,80.76983865,15190,702621.43606298,4556,31.486675464,0.00419,3392792,274
2016-05-26,1491847.015409925,23252.3327636934,1290,2404542.090225564,1.38,39358.0,1411177.47,8298.45761127,12.98655939,4620,647671.769882964,1668,19.438628774399998,0.00253,1294094,293
2016-05-27,558495.7200279268,38376.6822052712,3019,2326662.2985074627,1.33,33076.0,1445696.15,8755.51551314,28.49752515,8538,649602.742339229,2909,25.696474874,0.003876,2139213,310
2016-05-28,68856.6279156978,32099.707616278603,2456,2352050.397515528,1.34,41689.0,1491189.72,8054.49456274,24.95677948,6824,778250.624552891,2149,22.706876427800005,0.003553,1778599,299
2016-05-29,213311.23193992922,90048.636537616,2265,2784939.3835616442,1.58,12336.0,1518785.36,7133.77667525,32.69720844,9226,810918.251984528,2500,28.151042031800003,0.003876,1990717,253
2016-05-30,563531.4427450113,76460.3714573328,5583,2604424.8243243243,1.47,11309.0,1549702.51,7913.02805469,168.06497506,16249,695540.522847364,3609,32.0787810735,0.03615,2820352,277
2016-05-31,123275.6715209788,73866.8708946492,1736,2641719.6291390727,1.48,20533.0,1596220.52,9711.31777684,15.21089866,5414,666400.299057195,2025,16.0323018424,0.003,1686497,342
2016-06-01,1648920.953731387,148426.3824969817,6118,2694111.6312849163,1.51,53835.99999999999,1677360.86,7610.77645856,172.49782015,19120,821345.145656802,4360,38.5000303635,0.0168,3419340,265
2016-06-02,54787.50930751,36065.482620422496,867,3144568.039772727,1.75,32680.999999999996,1721946.88,7378.770599,7.68422044,3451,801664.358713437,1348,22.396799389999998,0.00253,1065866,258
2016-06-03,731212.6558571648,40278.7757359152,3501,3178252.7630057805,1.76,28368.0,1771313.61,9859.59168443,45.80313824,9074,720256.435700505,3016,31.593857116800002,0.003876,2257883,345
2016-06-04,806955.3000860375,64143.769930692804,3772,3137399.4857142856,1.73,17331.0,1834444.44,8535.96728473,29.50937767,10644,876408.801968728,2957,44.1793669855,0.003,2345088,293
2016-06-05,355918.65793666,27941.56900073,2153,3178768.292682927,1.75,17063.0,1861608.75,6844.43489878,16.23694016,6372,929039.588594131,2283,31.8100120275,0.003876,1550860,236
2016-06-06,1474383.8229632112,122680.12840798119,3317,3010029.325301205,1.64,17433.0,1904854.62,8749.92876379,30.37347798,8845,770548.942236896,2811,44.2363859712,0.003,2270417,300
2016-06-07,334178.2085949508,31208.970994971798,2522,3044387.630952381,1.66,19335.0,1939675.47,8732.20681768,16.12228768,6701,742687.326478537,2236,29.577432115399997,0.003,1780161,300
2016-06-08,132325.5222968448,29515.124332075196,3530,3099377.0181818185,1.68,34527.0,1971769.35,8132.12161319,32.27765866,9329,783136.270692806,3135,36.5670609192,0.00419,2297542,281
2016-06-09,792424.1614207875,84100.0704146625,2376,3061382.8353658537,1.65,14239.0,1960001.54,7532.87555476,16.81246476,6049,771305.013736431,2514,29.5747587135,0.003876,1675400,263
2016-06-10,803421.9145888424,111200.12985487118,6275,3051402.884848485,1.64,10577.0,1993523.61,8943.88554698,313.72096623,19380,698684.98162305,6843,37.7052998108,0.016050000000000002,4094404,312
2016-06-11,33359.187367638,18068.8525157745,1045,3095676.6467065867,1.65,16851.0,2023922.48,8334.51758197,6.6198244,3563,773860.224759054,1312,8.2342943265,0.00253,1088834,289
2016-06-12,308700.9018169712,44541.5036426415,3545,3134656.3850931674,1.67,40326.0,2051380.98,8470.51739312,31.95021462,10278,825546.665070971,3104,46.8926975988,0.003876,2362306,294
2016-06-13,288210.224184694,64611.522915794405,4175,3047871.2453987733,1.61,44252.0,2079886.05,8172.58786186,88.73108862000001,12958,820348.86878182,2740,39.32765428060001,0.00751,2519742,281
2016-06-14,88662.7495600724,21058.887812836798,1551,3086643.536585366,1.63,18274.0,2107303.5,8350.92329653,10.77935097,5037,827341.801702422,1738,16.4699980953,0.003,1395331,289
2016-06-15,507451.30468245596,131180.41301883198,6093,3125078.5714285714,1.64,20702.0,2135971.18,6725.751283510001,208.21477228,15566,805439.508157041,6462,37.9938314232,0.00585,3476972,234
2016-06-16,84060.72782545199,37962.3462305976,1931,3205152.9648241205,1.68,40434.0,2249968.05,7569.2625182,44.59098809,5908,636557.691686188,1809,21.415877364,0.00419,1417517,265
2016-06-17,225498.0108301427,68658.7152160526,3726,3817853.180232558,1.99,49842.0,2230377.4,10285.4345924,32.93318687,10508,556730.696756634,3274,35.155674121000004,0.003876,2545090,356
2016-06-18,222439.27317894102,50061.062514485,2840,3283456.455026455,1.7,26733.0,2304962.12,8379.39053599,41.97432945,8381,754457.761298196,2929,40.592022561,0.003876,2079093,293
2016-06-19,318010.78286145633,69665.2254035577,3098,3663006.121827411,1.89,40840.0,2376518.49,8039.16366274,53.80589448,8134,806065.285702678,2841,37.806683039999996,0.003553,2100292,280
2016-06-20,94911.3424057739,35131.384576785,1712,3833819.0,1.97,36050.0,2410686.43,7834.6906688300005,10.45859517,4836,782340.412751093,1717,10.378222207,0.003,1438122,272
2016-06-21,449433.3937954186,61000.8200262006,3968,3786801.9408284025,1.94,25715.0,2422707.37,8461.45813882,75.10037095,10516,726352.878860556,3292,52.146669604,0.00419,2489724,296
2016-06-22,283013.93165326706,65982.6528418525,5730,3312945.7515923562,1.69,23941.0,2427688.67,7960.05827126,136.61135589,15662,720660.685460463,4704,41.106797979,0.00455,3258718,277
2016-06-23,42386.0695356621,23319.0747275754,1270,3085709.9814814813,1.57,10020.0,2455488.55,9033.65688876,13.863612380000001,4326,747532.223604392,1652,7.974983775,0.00253,1569254,313
2016-06-24,182689.87738274824,35620.067118807,2759,3214596.071856288,1.62,15277.0,2478906.94,7298.7013171,32.9718089,7599,814880.802362104,2916,28.694319498,0.003876,1938142,255
2016-06-25,517266.70526631875,29896.5984471626,1861,3322802.0363636366,1.67,14449.0,2501898.53,8145.57824813,15.093714460000001,5011,735407.618002351,2128,17.0588503849,0.003876,1502435,291
2016-06-26,584603.8434329114,69257.762034549,4358,3293417.3684210526,1.65,10783.0,2510649.44,8107.86829796,67.01878798,11222,700753.937498379,3702,41.6804720805,0.0045000000000000005,2599152,308
2016-06-27,332521.2683656768,49270.7495893976,3500,3039022.8571428573,1.52,133737.0,2556822.18,8084.20022212,125.34716545,8633,768028.723138255,4197,40.064231166400006,0.00419,2357152,284
2016-06-28,81041.9980262694,44803.9163322696,1497,3749558.5000000005,1.86,38047.0,2595458.59,8057.98119555,12.11063084,4458,747785.026634517,1803,9.40730619,0.003,1349283,284
2016-06-29,233633.4495467792,62483.774613482994,3659,3902745.788461538,1.93,79290.0,2651227.24,9102.09989241,69.48592430000001,8997,769436.338462801,4083,49.7807417106,0.003876,2479382,316
2016-06-30,745578.9273453456,87899.78245942401,5112,4218755.0,2.08,187842.0,2702760.75,7280.85026686,81.30858684,13070,853656.299724987,4210,58.4771217472,0.00419,3163538,254
2016-07-01,89418.53560542241,30897.986441046403,1383,4237790.944162437,2.08,23880.0,2730919.39,7898.9831845,21.470167540000002,4029,749174.199146933,1706,8.2705980656,0.00253,1260613,280
2016-07-02,669916.8272872353,67033.22566139311,5836,4024124.8514851485,1.97,24283.0,2774044.41,9168.16015605,72.21389233000001,14119,722994.099756637,4941,49.4261319673,0.003876,3364130,319
2016-07-03,108791.2372165,70689.69402638,1316,4096090.8163265307,2.0,28905.0,2813146.41,8175.60021276,15.74965502,4202,830409.253537332,1931,10.15753416,0.00253,1486121,283
2016-07-04,228181.6822042044,32517.1036042496,3289,4047127.3908629445,1.96,20097.0,2844391.37,8503.77641163,42.896366390000004,8531,834765.912746618,3093,35.114749283600005,0.003876,2220449,294
2016-07-05,1002268.6227069318,44230.8707750646,2922,4105266.680412371,1.98,28275.0,2874251.23,8180.98059294,36.733856010000004,8298,844837.735898315,2999,40.732425973800005,0.003,2064014,284
2016-07-06,244446.5158263016,27217.6139492908,3056,4062442.2222222225,1.96,17638.0,2895225.47,8210.81354251,32.225458520000004,8603,832047.271752689,3024,49.427934444,0.003876,2083632,286
