date,value
2017-11-18,98.36572872363104
2017-11-19,102.88222330581678
2017-11-20,103.76657235530374
2017-11-21,107.47638365243063
2017-11-22,109.69141916148702
2017-11-23,119.54411068375234
2017-11-24,118.4739967105526
2017-11-25,121.40698507161724
2017-11-26,128.13699347395425
2017-11-27,134.86700187629125
2017-11-28,141.59701027862826
2017-11-29,142.65760129601534
2017-11-30,121.92869200412748
2017-12-01,128.82387585588899
2017-12-02,140.59249196317194
2017-12-03,149.5261358426446
2017-12-04,158.2312096273715
2017-12-05,176.14198946077303
2017-12-06,185.76237199546568
2017-12-07,182.43809998119568
2017-12-08,174.1953157390485
2017-12-09,184.5486856760074
2017-12-10,180.77957445804907
2017-12-11,167.90740291087795
2017-12-12,189.37694107467829
2017-12-13,209.8812650459778
2017-12-14,228.1817869002475
2017-12-15,253.5133717480889
2017-12-16,259.77661860255733
2017-12-17,315.9624786746987
2017-12-18,343.86844224755066
2017-12-19,402.9477180835585
2017-12-20,409.14052830896975
2017-12-21,456.27576052804545
2017-12-22,511.94472882232424
2017-12-23,426.97144651357615
2017-12-24,528.5147160632038
2017-12-25,542.2932967705178
2017-12-26,554.8360436229456
2017-12-27,565.8284455838696
2017-12-28,542.1977373736207
2017-12-29,520.8008318839057
2017-12-30,530.0296822768177
2017-12-31,480.42021362740155
2018-01-01,562.7274661647705
2018-01-02,568.9889112601498
2018-01-03,621.676797424844
2018-01-04,690.3079981866653
2018-01-05,681.2688767045097
2018-01-06,691.0987715161172
2018-01-07,776.5449787158709
2018-01-08,773.1965508608855
2018-01-09,755.1141052816644
2018-01-10,747.3306406592434
2018-01-11,732.028822252334
2018-01-12,657.7325648361141
2018-01-13,733.4620762005181
2018-01-14,757.8593869662902
2018-01-15,693.3368796298845
2018-01-16,658.8485483729887
2018-01-17,478.1146661833826
2018-01-18,505.60982428461693
2018-01-19,481.6958652269429
2018-01-20,514.8967444640814
2018-01-21,587.9981933053809
2018-01-22,514.0032786045163
2018-01-23,473.86362351671676
2018-01-24,487.0951614744768
2018-01-25,507.72879847366397
2018-01-26,503.72516291629364
