date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-11-11,1322738.2879410258,291,159937192.56,1.01,11874300.0,203,1008.7173
2018-11-12,4750868.494551582,338,157682231.68316832,1.0,17088700.0,230,812.3093126
2018-11-13,7709312.090189359,449,159789278.0,1.01,16488900.0,283,1010.0
2018-11-14,13631992.475037694,1074,159859332.0,1.01,47771200.0,622,1510.8286999999998
2018-11-15,17074084.563272238,993,160662887.99999997,1.02,43802400.0,574,1982.88
2018-11-16,11243491.782908218,712,162359011.009901,1.02,25559600.0,484,317.6338570185
2018-11-17,3532973.287704304,429,162843356.4950495,1.02,14883400.0,271,923.0694000000001
2018-11-18,3693678.3658634624,297,161447688.0,1.01,14594900.0,201,1232.2
2018-11-19,26122011.034432415,1378,161651711.0,1.01,52885900.0,713,1010.0
2018-11-20,43357439.276088215,1884,165147202.18627453,1.01,86187600.0,888,1113.3419374999999
2018-11-21,45423559.69295914,1425,174377209.48514852,1.02,54142300.0,820,701.2139787000001
2018-11-22,45551707.81601934,1148,181526835.5980392,1.01,29865100.0,679,826.3738663185001
2018-11-23,9379101.902904056,1104,182167455.0,1.01,41455800.0,554,1176.5234173805177
2018-11-24,15683233.598819163,1018,184855377.73529413,1.01,48606400.0,490,1607.9642836015
2018-11-25,26963013.381391928,1589,185399428.0980392,1.01,69179600.0,733,932.3912461700118
2018-11-26,11462695.442671742,1150,185897153.0,1.01,51753200.0,630,1008.99
2018-11-27,26133185.830428015,1014,193494949.0,1.01,40141800.0,569,1235.757738736
2018-11-28,42552832.90389867,1283,193765144.0,1.01,55490700.0,705,660.54
2018-11-29,83468038.2904388,833,194509372.0,1.01,42686469.0,501,707.0
2018-11-30,11688062.584896255,775,196588949.0,1.01,36088158.0,462,618.9466399237
2018-12-01,11119906.840855107,566,196126820.29411763,1.01,28394097.0,384,605.6566
2018-12-02,2845194.8843595344,384,196345644.7156863,1.01,22340622.0,280,405.5049
2018-12-03,5714808.388574916,753,197802917.0,1.01,26199409.0,487,765.2123767054001
2018-12-04,13913858.493010135,872,196857029.5,1.01,26453946.0,541,761.52081
2018-12-05,44317958.0602311,950,203448099.2079208,1.02,28605066.0,478,1761.8186974152
2018-12-06,40807768.320630126,1039,200503000.77450982,1.01,41326846.0,544,945.36
2018-12-07,22985335.22690212,1588,204959856.35643563,1.02,59547968.0,837,785.3299023515009
2018-12-08,33009491.458032094,1110,208056211.50980392,1.01,43720360.0,633,439.22310287337064
2018-12-09,6758840.626902371,767,209267485.0,1.02,37120596.0,493,510.0
2018-12-10,13608017.1797495,761,209986849.0,1.02,32156870.0,478,826.5656618196001
2018-12-11,12729971.910357064,955,212156021.0,1.02,29120342.0,621,852.305732151
2018-12-12,27656967.390955146,713,212294717.0,1.02,28322499.0,475,510.47940000000006
2018-12-13,10156480.491157817,779,214278650.0,1.02,32127667.0,470,453.3492
2018-12-14,8975969.362923997,914,214633082.0,1.01,34405645.0,619,621.15
2018-12-15,5061011.189813117,863,215213214.0,1.02,30433297.0,467,626.6525179725373
2018-12-16,5187780.142656333,727,215657347.0,1.02,29656140.0,423,577.3632785082
2018-12-17,6240089.055959323,1051,215429302.0,1.02,46558693.00000001,647,510.0
2018-12-18,9105450.231784705,1094,217431696.2970297,1.02,55525766.0,696,644.9299160081865
2018-12-19,17377728.299301717,1552,213021367.5490196,1.01,71690303.0,920,536.227520875
2018-12-20,15838886.67455038,1486,213120689.0,1.02,86507149.0,843,712.5271065668468
2018-12-21,17465014.154570997,1334,211323822.0,1.02,77128070.0,740,619.8336881634175
2018-12-22,17872616.810301073,811,210866622.0,1.01,46876478.0,517,643.4104
2018-12-23,11887899.762168478,958,210509014.0,1.01,55282926.0,612,410.70894027548746
2018-12-24,11834451.986747477,1391,208895047.0,1.01,85495650.0,798,419.47754347470004
2018-12-25,6314595.851275172,1014,209086053.0,1.01,88892450.0,620,524.4021
2018-12-26,13174988.402430955,978,208916909.0,1.01,65790509.0,628,508.588601205
2018-12-27,13369650.932590565,1012,210266433.0,1.02,65308415.0,613,850.0421448971999
2018-12-28,21350278.113274924,1536,210521405.34653464,1.02,68367500.0,747,1122.0
2018-12-29,11585617.522846665,1093,208223689.31372547,1.01,55522929.0,632,501.1317
2018-12-30,6738856.345437938,773,209338830.47524753,1.02,47063763.0,472,420.79036374005034
2018-12-31,7383805.231830761,684,207986470.0,1.01,49184194.0,478,575.7
2019-01-01,17870195.739992622,590,211343166.8316832,1.02,38102381.0,423,494.73258667713975
2019-01-02,13209498.259313142,942,208166252.99019608,1.01,57073643.0,621,505.0
2019-01-03,10365658.83993147,861,210074926.0990099,1.02,44694265.0,624,373.29360281820004
2019-01-04,9053481.708155278,703,211069542.23762378,1.02,52052971.0,543,295.820544024
2019-01-05,5732423.825646244,644,209430911.0,1.01,51803881.0,471,338.2413027294
2019-01-06,6831063.615849109,566,208246196.0,1.01,61402785.0,462,345.9848566240723
2019-01-07,7085339.12128612,623,206406365.0,1.01,49063121.0,497,282.8
2019-01-08,14024412.742291845,739,204411439.0,1.01,59761614.0,513,617.9860588702
2019-01-09,16852796.212195344,712,203709737.0,1.01,54784088.0,452,737.431684789181
2019-01-10,12504121.820215296,1323,204736381.0,1.01,105112120.0,808,575.7
2019-01-11,56563422.963048056,886,207816626.9108911,1.02,65641070.0,567,599.8034167335001
2019-01-12,10891509.730754238,626,207301403.7029703,1.02,43101596.0,400,394.3618053604738
2019-01-13,6394025.667280526,981,205615441.0,1.01,51483987.0,602,1512.0508
2019-01-14,29162675.795052003,1098,207871460.0,1.01,71509726.0,692,1011.1681145809
2019-01-15,26312150.236596756,1351,209286021.0,1.01,70192323.0,942,679.73
2019-01-16,11226678.338653127,931,212681022.05940592,1.02,61075577.0,608,612.2855999999999
2019-01-17,7484501.8771279,846,210468720.0,1.01,65094518.0,570,466.10857539
2019-01-18,13464984.294224558,718,210812867.0,1.01,42777356.0,511,451.88410000000005
2019-01-19,6101328.994441808,573,210386637.0,1.01,49687423.0,422,325.4725
2019-01-20,6893770.358333035,704,209555728.80392155,1.01,51671705.0,515,353.91957540695
2019-01-21,9188910.932872687,1002,210393743.0,1.01,41830787.0,609,606.0
2019-01-22,15549903.436725786,1035,209364314.0,1.01,46751835.0,660,410.92535891
