date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2016-11-17,1145928.032846169,1076411.4484317217,3226,4537601.6809675945,97.48,915597.0,11003751.99,4389.0324272,4.6391120500000005,23261,421750.682865734,103241,209.4695685176,0.0001,51471731,590
2016-11-18,1249188.778487332,1117605.960769959,3087,4447827.9169026045,87.33,1032890.0,10590523.61,4376.17352498,4.68496121,22924,410822.906144401,101377,208.4588600646,0.0001,51288378,561
2016-11-19,965556.9818617017,888079.3821211482,2926,3957187.162252664,71.12,822655.0000000001,10351004.33,4697.13650032,3.5167761,21917,418313.121572754,107344,185.60990411600002,0.0001,40638308,576
2016-11-20,866115.9443555996,803377.2221900871,2623,3950024.417454787,65.29,598211.0,10316671.14,4857.40378517,2.41914155,20068,499569.818966666,112182,185.08330525550002,0.0001,30017486,571
2016-11-21,696086.40305984,643853.8486565308,2065,3936512.7449092926,59.96,711312.0,10479709.67,5158.88574908,0.25070414,14491,446685.760074235,116236,95.95224136520001,0.0001,8350678,581
2016-11-22,690352.82368669,641087.9140015427,2014,3827784.7799654575,54.01,1326320.0,10686839.1,5215.44288115,0.22120643,15300,451780.497652487,107342,102.19287190200001,0.0001,8290745,565
2016-11-23,837241.7952470124,800537.5496445264,2208,4400145.227436823,57.54,2391080.0,11120210.76,5592.63590798,0.23750097,15861,496627.023590306,126057,68.0879894058,0.0001,9049006,583
2016-11-24,1199613.3386085983,1109671.5940574573,2570,6454766.404671263,78.43,4090150.0,11729922.55,5855.74328202,0.28358490000000003,17158,621193.728060241,137419,141.57228479460002,0.0001,9587248,588
2016-11-25,1740797.622946637,1618401.735599136,2325,8518245.133034052,96.64,3525760.0,12194982.51,5832.19318061,0.32477331,20085,739992.716534013,143235,206.60853564800001,0.0001,10054028,565
2016-11-26,1284890.6886435514,1183152.0381676983,2201,8587013.673221216,91.13,1902289.9999999998,12540607.31,6075.12975897,0.28283761,17987,738332.592238999,136953,185.8942871825,0.0001,9149782,569
2016-11-27,1211014.391320173,1140317.696454057,2502,7772816.699842474,77.33,1465100.0,12870088.89,6322.22644796,1.49714774,18139,720938.417817591,139619,190.6513879402,0.0001,20730941,573
2016-11-28,1091915.0916925753,1020335.5032470525,1993,7421563.303551298,69.26,1262350.0,13316848.59,6631.66592259,0.48979351,17185,765618.287913446,129642,172.8390530744,0.0001,8670318,582
2016-11-29,1238421.9548387823,1153731.3130998001,2295,8183994.610011642,71.84,1275680.0,13729133.43,6771.66503269,1.90292856,18698,780138.135568988,141644,239.508252448,0.0001,20404906,576
2016-11-30,1124709.5925963866,1070941.8872655218,1892,8296637.256660359,68.76,1389900.0,14105189.59,6831.57400944,0.87701891,17630,820583.149367167,137229,307.20373936920004,0.0001,9084659,564
2016-12-01,1284202.3865643756,1171852.1251915253,1965,8763941.16801523,68.46,1247650.0,14447630.1,7239.36008268,0.6751392700000001,17656,815436.691194451,143212,239.1117912498,0.0001,9826948,582
2016-12-02,1281357.3664625895,1170482.9079080278,2060,8598161.981100796,63.63,1201460.0,14756476.52,7087.42407229,0.71098596,18086,913100.819113224,138808,318.15000000000003,0.0001,9826403,567
2016-12-03,1085805.1007659798,1041760.7390444626,2348,8514079.228120277,59.85,837752.0,15095872.59,7162.11938463,2.56551105,19558,892999.462356524,136551,234.3026024325,0.0001,31182346,573
2016-12-04,1020930.0916568724,965818.0734428094,1743,8888444.138379859,59.46,825231.0,15447103.48,7187.47466838,0.40813701,17795,874397.111230408,134180,297.3,0.0001,9175344,575
2016-12-05,1267617.2519315535,1157575.3736017959,2198,9139416.503043393,58.39,1036500.0,15672380.38,7087.1638910500005,1.38852941,19192,900639.795549921,138092,232.2346649478,0.0001,18724268,567
2016-12-06,1126393.3173322808,1049547.3322065999,2081,8347793.188141156,50.97,1386070.0,15807905.78,7274.91308962,1.22480619,19236,813265.259387849,120473,254.85,0.0001,16778275,582
2016-12-07,889252.1089938965,831865.7413687487,1920,8329681.172678997,48.74,1479950.0,16158536.55,7112.46562591,0.49855696,18057,910737.048502333,125107,156.168789304,0.0001,8867343,569
2016-12-08,935657.79822144,895490.14089312,1795,9617892.382739212,54.0,797234.0,16485509.66,7212.48645433,0.45127236,17995,945593.048546853,131459,238.24173816,0.0001,8988670,577
2016-12-09,876105.6348170309,828545.6663074523,1699,9889468.961683543,53.38,674180.0,16767145.27,7099.99180828,0.29278854,17633,944179.598336016,130846,266.90000000000003,0.0001,8891277,568
2016-12-10,789478.8862794241,750383.32170148,1641,9687583.759541985,50.35,539462.0,17077343.16,7199.98578187,0.21233283,17402,925451.144105096,130056,251.75,0.0001,8804161,576
2016-12-11,1073995.691832208,761765.7338656961,1712,9897581.782178218,49.6,512219.0,17384902.23,7124.96304893,0.44823405,18699,934973.195446892,129934,261.62512000000004,0.0001,13528998,570
2016-12-12,857062.0834815073,821577.2203188288,1619,10022428.115384614,48.48,650266.0,17694983.88,7149.9782984700005,0.20550523,17563,934555.273513908,117716,242.39999999999998,0.0001,8178102,572
2016-12-13,901339.9591929466,844970.0428900056,1780,10699933.456605388,50.02,600625.0,17974459.7,7199.9880056,0.23121227,17779,899702.583881972,129366,255.19163834100002,0.0001,9073834,576
2016-12-14,951695.3615928672,836827.4867774657,1807,10349549.910218814,46.82,801444.0000000001,18220767.98,7162.46354769,0.228727,17764,963526.640106651,120484,327.974104682,0.0001,8916960,573
2016-12-15,888635.3644326489,799360.875384628,1749,10133550.038451996,44.41,658957.0,18447737.45,7099.97570813,0.23790158,17398,895466.416784342,115694,235.0342844859,0.0001,8332871,568
2016-12-16,694977.0303293312,630263.4578355808,1557,9526010.852312282,40.48,417793.0,18707746.54,7112.46030876,0.19328033,16544,901204.675711596,119330,321.7471844048,0.0001,8350656,569
2016-12-17,766736.4306049008,705811.9481231804,1555,9751181.890624998,40.22,668641.0,18904771.34,7174.9755551200005,0.20303384,16450,848241.435228912,106797,272.293351615,0.0001,7922681,574
2016-12-18,607098.8266552009,575436.8771621154,1432,8941650.070801318,35.82,603727.0,19110498.79,7187.48068601,0.14830146,12632,845402.242970714,111950,306.2669625972,0.0001,7595825,575
2016-12-19,965233.6354940784,926429.5399866779,1643,9382249.276182188,36.55,544746.0,17600653.36,7012.47347582,0.17773344,16423,865163.06298228,113227,314.83648906649995,0.0001,10499283,561
2016-12-20,1217782.6765650434,1166058.028570176,1868,9121058.505274847,34.56,1105810.0,16466475.15,7262.47768366,0.17723756000000002,16827,823988.873911527,115920,318.9766172544,0.0001,10767450,581
2016-12-21,1047223.9655235135,1008501.5501704267,2066,9806060.759988979,36.17,892439.0,15984040.35,7174.94782,0.23435622,16878,875564.736054213,116778,361.696383,0.0001,11178538,574
2016-12-22,931667.5302632767,848395.1950432302,1921,10105494.546063652,36.29,2591110.0,16325466.74,7337.47920206,0.22310226,17951,875430.430569183,118201,259.535193,0.0001,8837363,587
2016-12-23,1222743.123240292,1116710.613778371,2174,13715081.2284342,48.02,4812040.0,16907438.8,7199.98284307,0.20901676,19053,1036025.32176984,119249,235.21741571720003,0.0001,8815977,576
2016-12-24,934934.0304903634,884204.3568580894,1711,15211141.299129352,51.99,1362700.0,17223696.39,6937.4565889900005,0.18533969,18448,1052033.03849259,117916,360.979276356,0.0001,8379656,555
2016-12-25,864282.3395373652,810236.4785187956,1563,14541620.724972738,48.52,927218.0000000001,17525149.47,7124.96898431,0.16814555,17702,1069329.90149471,116548,420.91714845440004,0.0001,7882068,570
2016-12-26,823018.1992132855,774812.7918178531,1527,14083556.778848357,45.89,896655.0,17801647.15,7224.97660735,0.17974831,17776,1062814.02380875,118598,402.100588656,0.0001,8248796,578
2016-12-27,1342948.494801105,1278956.4643389299,1747,13660451.633618746,43.5,1034630.0,18137963.09,7099.9749461500005,0.18886703,17656,1013919.46513771,112640,428.88370947000004,0.0001,9118505,568
2016-12-28,1357918.7948514174,1241478.0942204068,2277,14140187.192823261,44.02,2236980.0,18652387.78,7274.94420765,1.5255014,20120,937383.42191515,105451,207.46036176020002,0.0001,22431848,582
2016-12-29,920621.6222585004,883550.2018814484,1718,15906868.167483822,48.43,1191160.0,19066853.32,7187.46957266,0.23913304,17618,1064334.24847581,105416,236.6974513026,0.0001,7528706,575
2016-12-30,1786780.126713305,1699622.5793149262,1684,16954600.244541485,50.52,960167.0,19453993.09,7087.47453559,0.20197842,17425,1006240.83416206,107250,433.6920631464,0.0001,7801379,567
2016-12-31,1008212.3957139751,938775.9059417456,1562,17303989.874428272,50.48,534660.0,19809297.78,7162.481230150001,0.29235809,17387,1010963.49159501,117357,425.8500679928,0.0001,8480249,573
2017-01-01,883360.4095167039,834313.3272701413,1540,16811540.094904065,48.05,530961.0,20156920.27,7162.48138148,0.20160658,17065,1047252.53479025,111437,406.529385216,0.0001,7858836,573
2017-01-02,843388.7653943701,797775.2110425553,1832,17262657.08616188,48.36,795244.0,20496671.18,7112.49058442,0.19023091,17511,1031935.54936116,104469,150.92274493920002,0.0001,7675701,569
2017-01-03,1084041.9671631937,918171.0395992628,1745,18244767.98641087,50.09,1131760.0,20838232.85,7175.0,0.35174514,17632,977728.062710564,100914,260.55966019190004,0.0001,8982232,574
2017-01-04,1144078.511993748,1081860.64490541,1841,18496030.867964227,49.8,1998750.0,21270766.87,7212.5,0.39565199,17861,1017456.6794612,104098,267.871238892,0.0001,9542652,577
2017-01-05,1600623.7319576454,1463550.6653022422,1892,21655848.12439807,57.22,2845970.0,21532372.94,7125.0,0.56333634,18174,1091163.35071315,99479,326.023627091,0.0001,11745003,570
2017-01-06,1275351.6549527273,1136311.8718277535,1628,19194282.095238093,49.79,1202660.0,21872502.4,7037.5,0.21706135000000001,17178,959189.389921783,97134,313.1498692868,0.0001,7119359,563
2017-01-07,1389433.321385559,1171741.7595586248,1579,18742495.888138454,47.71,1084960.0,22198639.06,7275.0,0.19093855,17228,1031970.38464322,100160,346.4169349914,0.0001,8063856,582
2017-01-08,1094030.8651434106,921469.711568527,1545,18950371.98785513,47.39,831332.0,22507573.78,7187.5,0.20696218,17154,1113927.49335092,102136,243.6616741482,0.0001,8015087,575
2017-01-09,932583.7830474927,806240.6173279941,1547,18776201.324945766,46.12,668273.0,22832772.49,7125.0,0.23520151,16944,1012313.88528177,102976,191.6484611168,0.0001,8491892,570
2017-01-10,825445.7205099805,757326.8999834607,1532,19146429.510293476,46.22,749575.0,23139140.29,7075.0,0.21263227,17223,1105641.05202767,103789,115.66412549959999,0.0001,7101577,566
2017-01-11,1090044.5709604465,1003810.9165139835,1471,19228046.777528092,45.63,1211260.0,23373703.08,7175.0,0.16045018,16594,1053791.35967534,100256,353.35433313180005,0.0001,7434915,574
2017-01-12,1175209.1095387784,1021335.6802588908,1666,17172106.607568324,40.07,1387920.0,23684654.92,7187.5,0.20725452,17577,1024092.60573102,100052,227.9629855076,0.0001,7870011,575
2017-01-13,1073789.802094741,940033.5727588182,1565,18593187.733857904,42.66,691680.0,23972237.3,7312.5,0.1586971,17529,1098283.53626817,110637,351.7679469222,0.0001,7536136,585
2017-01-14,800227.5658492377,743804.0866730295,1380,19138475.37351054,43.21,575149.0,24274679.94,7050.0,0.1621328,17230,1061045.72780943,107579,383.68986964870004,0.0001,7295392,564
2017-01-15,1079799.3985918479,788420.0704494722,1462,19625683.32070875,43.63,806838.9999999999,24535885.51,6900.0,0.15319541,17555,971038.556435261,101181,338.6637079027,0.0001,7140059,552
2017-01-16,1132150.8335278132,929249.0103562489,1568,20618500.66037736,45.1,667903.0,24852307.26,7337.5,0.16509648,17968,1052886.32361342,112712,313.68293452100005,0.0001,7650313,587
2017-01-17,1326794.0093346145,1038400.4222849193,1545,20235016.245747536,43.58,1087180.0,25173030.63,7150.0,0.1975706,17493,1117114.3705817,114411,357.2871379346,0.0001,8199741,572
2017-01-18,1821789.1432279388,1553123.3013143083,1625,21090506.288251366,44.74,963419.0,24742336.55,7100.0,0.17326868,18093,1088781.01691683,109977,391.47615473940004,0.0001,9890218,568
2017-01-19,2276101.2129857,1961649.7470308277,1601,21005648.862372883,43.89,589695.0,24156442.31,7175.0,0.19338868,17599,1135924.60924043,105850,418.1875505808,0.0001,10482837,574
2017-01-20,1288762.078708566,1004847.8886743154,1705,21485070.600687284,44.22,682880.0,24349091.57,7250.0,0.19810528,17679,1057571.22071136,102998,312.9777702546,0.0001,8320313,580
2017-01-21,1424291.0530676441,1112971.9251368402,1713,21494280.92852218,43.6,691633.0,24660594.08,7137.5,0.41824096,18077,1087940.81117773,105545,217.99990146400003,0.0001,10301944,571
2017-01-22,997993.6532181,775080.850752435,1546,21754261.613945972,43.5,812956.0,24954632.53,7162.5,0.1826384,17568,1082749.19800001,108370,320.398266465,0.0001,7653601,573
2017-01-23,1978397.7081459647,1176103.4606744302,1642,21982255.344224036,43.34,611189.0,25216218.23,7000.0,0.21839403000000002,17646,1153628.09132005,106882,264.85476325220003,0.0001,7859597,560
2017-01-24,1456861.0200379912,1121772.2353494007,1807,21950936.96764067,42.67,661979.0,25423363.77,7337.5,0.36420389000000003,18208,1065338.28725638,107039,118.55864791080002,0.0001,10868885,587
2017-01-25,1572383.6005935722,1362265.357393396,1778,21600488.41369863,41.41,831920.0,26192471.8,7100.0,0.16385395,17729,1095612.04509979,98570,139.78739536749998,0.0001,7422044,568
2017-01-26,1203133.6348240061,1045769.1956196144,1862,21196310.489875387,40.09,1161820.0,26460887.79,7100.0,0.18859351,17733,1028961.49536469,101394,84.184991,0.0001,8102758,568
2017-01-27,1079348.5904926334,947445.3747811031,1734,20741643.44871795,38.71,939369.9999999999,26674829.78,7125.0,0.19545577,17259,1032988.75155116,96697,262.90363574860004,0.0001,7566158,570
2017-01-28,1007768.8202547553,928883.1998875984,1645,20760140.98167539,38.23,571993.0,26907797.52,7137.5,0.21743925,16914,1113665.64466774,95996,190.7596044152,0.0001,7491828,571
2017-01-29,862744.6173406146,773555.3641206623,1806,21047018.932505816,38.26,890475.0,27170145.99,7175.0,0.19135336,16842,1025238.80001039,91529,63.1504256,0.0001,6928848,574
2017-01-30,1004067.975136136,942099.177161884,1783,21539832.546273135,38.65,764947.0,27662715.01,7162.5,0.17957787,17007,959887.705475697,92929,67.0405905595,0.0001,7122319,573
