date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-10-10,,5,,,,5,
2017-10-11,,1,,,,2,
2017-10-12,,,,,,,
2017-10-13,,,,,,,
2017-10-14,,,,,,,
2017-10-15,,,,,,,
2017-10-16,,,,,,,
2017-10-17,,,,,,,
2017-10-18,,,,,,,
2017-10-19,,,,,,,
2017-10-20,,,,,,,
2017-10-21,,,,,,,
2017-10-22,,,,,,,
2017-10-23,,,,,,,
2017-10-24,,,,,,,
2017-10-25,,,,,,,
2017-10-26,,,,,,,
2017-10-27,,,,,,,
2017-10-28,,,,,,,
2017-10-29,,,,,,,
2017-10-30,,,,,,,
2017-10-31,,,,,,,
2017-11-01,,,,,,,
2017-11-02,,,,,,,
2017-11-03,,,,,,,
2017-11-04,,,,,,,
2017-11-05,,,,,,,
2017-11-06,,,,,,,
2017-11-07,,,,,,,
2017-11-08,,,,,,,
2017-11-09,,,,,,,
2017-11-10,,,,,,,
2017-11-11,,,,,,,
2017-11-12,,,,,,,
2017-11-13,,,,,,,
2017-11-14,,,,,,,
2017-11-15,,,,,,,
2017-11-16,,,,,,,
2017-11-17,,,,,,,
2017-11-18,,,,,,,
2017-11-19,,,,,,,
2017-11-20,,,,,,,
2017-11-21,,,0.0,0.482456,9608310.0,,
2017-11-22,16994145.639617182,224,0.0,0.504107,2592760.0,206,1260.2675
2017-11-23,15557147.545265734,809,0.0,0.462955,3392260.0,758,2314.775
2017-11-24,31126016.41095365,785,0.0,0.497269,2903120.0,743,1670.82384
2017-11-25,7468030.251131318,611,0.0,0.630772,5078390.0,624,3066.0565376
2017-11-26,5118630.939347809,573,0.0,0.719136,3198190.0,559,2392.92504
2017-11-27,34808245.71189003,1425,0.0,0.743308,22245000.0,1193,2675.9087999999997
2017-11-28,24805381.96758375,1224,0.0,1.17,42607800.0,1030,3581.955
2017-11-29,19406639.927725233,1183,0.0,1.37,16962700.0,1035,4110.0
2017-11-30,329577978.83288825,2283,0.0,1.23,21565300.0,1622,2829.0
2017-12-01,40749687.78675302,2317,0.0,1.27,25568500.0,1519,2540.0
2017-12-02,14514831.203962049,1225,0.0,1.17,10667500.0,793,1669.921578
2017-12-03,3515073.4725098303,688,140519730.83210734,1.07,11576700.0,521,1263.0708000000002
2017-12-04,27592536.09017103,1433,319792900.0,0.913694,23245800.0,863,2283.321306
2017-12-05,3688617.2476386363,507,346993850.0,0.991411,13881100.0,416,1580.309134
2017-12-06,7269506.8243559105,915,342128500.0,0.97751,14377300.0,584,1416.41199
2017-12-07,27423402.68872908,750,318430700.0,0.909802,12158600.0,536,1792.30994
2017-12-08,14412563.458377076,749,271843250.0,0.776695,12751700.0,583,1344.459045
2017-12-09,6276820.179274826,584,273862750.0,0.782465,10760400.0,498,1243.10713136698
2017-12-10,3440629.7074761833,353,265858950.0,0.759597,4462490.0,346,1538.183925
2017-12-11,12269726.843639,1048,242755800.0,0.693588,18366400.0,843,1626.46386
2017-12-12,9566840.11039283,830,215652500.0,0.61615,12663300.0,648,1845.813642334075
2017-12-13,9205527.818757294,784,223094200.0,0.637412,16769399.999999998,620,2113.7888614599997
2017-12-14,6692903.609943423,606,244435450.0,0.698387,10341200.0,451,2094.8118065
2017-12-15,2854809.6474821223,497,259866950.00000003,0.742477,10861900.0,375,1707.6971
2017-12-16,6701046.0688438285,770,248699391.38823533,0.708296,43238500.0,560,1829.86511130292
2017-12-17,4955463.839986799,564,420000000.0,1.2,21186400.000000004,457,2640.0
2017-12-18,28461374.69963015,788,343159483.625,0.983205,20144900.0,594,2910.7784025
2017-12-19,6667769.34588816,844,378000000.0,1.08,19641000.0,621,2200.94769078
2017-12-20,3175772.7450350453,477,340351550.0,0.972433,13937000.0,385,1992.4082493699998
2017-12-21,10658528.394038381,617,334253150.0,0.955009,16916700.0,486,2805.3675877700002
2017-12-22,4624370.015447574,533,335128850.0,0.957511,60815500.0,412,2051.946073
2017-12-23,2725125.365014707,448,282696050.0,0.807703,20796800.0,423,2405.7433855
2017-12-24,2199781.9195722407,280,311208800.0,0.889168,32082500.0,255,1580.47161675284
2017-12-25,1467018.2858352405,322,304313800.0,0.869468,14419500.0,291,1040.104467231638
2017-12-26,1725430.131113735,322,307920200.0,0.879772,6857160.0,292,1263.280394830478
2017-12-27,3011015.274231312,405,304733100.0,0.870666,10953900.0,293,1851.0742975692779
2017-12-28,2937026.503800752,394,338174550.0,0.966213,7997100.0,315,2260.93842
2017-12-29,1756937.3204846836,293,309323000.0,0.88378,7115610.0,279,1587.0167110526002
2017-12-30,1932718.4679104227,362,311257100.0,0.889306,10973500.0,305,1778.612
2017-12-31,4756372.893514378,232,292461750.0,0.835605,8381010.000000001,183,1026.9740199867974
2018-01-01,2066439.959878391,224,305459700.0,0.872742,14620300.0,213,871.8692580000001
2018-01-02,4178459.233301279,503,311522050.0,0.890063,24755600.0,409,2433.2339359636003
2018-01-03,5171493.015891268,512,345442319.6462264,0.985175,24439100.0,433,2955.0324125
2018-01-04,5118344.100048681,417,373494763.1578948,1.07,28168300.0,366,1605.0
2018-01-05,8056167.410032079,744,400119693.74999994,1.14,107352000.0,698,1401.362385
2018-01-06,6630299.609934401,673,559108349.5145631,1.6,63903000.0,582,1600.0
2018-01-07,12108234.977877168,619,732012050.0,2.09,69163104.0,571,1508.6348323199998
2018-01-08,16026193.105442101,750,733733038.6740332,2.1,49635100.0,600,2942.4150000000004
2018-01-09,9730280.7709668,585,628722972.972973,1.8,34922500.0,528,1735.2
2018-01-10,9920442.52588416,630,644912043.2432432,1.84,42796900.0,496,2285.70882212
2018-01-11,6337036.77669546,569,654042946.9273744,1.87,34817000.0,500,1715.2165470000002
2018-01-12,8311814.2818126,684,628985935.828877,1.8,32804300.000000004,581,1860.3
2018-01-13,8591391.087961499,781,661173299.9999999,1.89,52097300.0,643,1888.11
2018-01-14,9808144.99447206,704,859503836.0655738,2.46,46173400.0,622,1797.70236228
2018-01-15,11967166.134483341,810,845617066.3716815,2.42,35886500.0,681,2224.57700432
2018-01-16,6361775.35960784,651,790780807.2289157,2.26,44387999.99999999,589,1977.9047546999998
2018-01-17,12802607.201283898,889,576361690.751445,1.65,32290000.000000004,703,1974.3899999999996
2018-01-18,10459024.594819391,647,603977397.6608187,1.73,24578100.0,564,1794.9256198
2018-01-19,7844381.4560462,627,591229496.9512196,1.69,18786900.0,512,1859.0
2018-01-20,6442584.4187330995,412,578636270.2702702,1.65,8795390.0,389,1250.202195
2018-01-21,13652540.98383918,412,650463418.1818182,1.86,14085400.0,379,1948.560459
2018-01-22,11100009.49633742,480,579814445.9459459,1.66,20758000.0,456,3101.0970118
2018-01-23,7518215.01892624,606,516919280.5755396,1.48,25107600.0,500,1553.0636557999999
2018-01-24,6185254.862129799,579,486438376.6666667,1.39,19406500.0,471,1399.8423092199998
2018-01-25,5566455.26819246,483,529810239.5833334,1.51,15879300.0,397,1510.0
2018-01-26,7850834.714820959,430,505620776.97841734,1.44,21466900.0,394,1206.8568539999999
2018-01-27,3964204.6017293995,400,489023266.6666666,1.4,13827500.0,418,1400.03325
2018-01-28,2475013.64189852,462,530141653.125,1.51,17907900.0,397,1135.16410961
2018-01-29,4063256.81773795,596,562616154.1095891,1.61,15089500.0,565,948.744837075
2018-01-30,11934391.5191774,582,508465487.80487806,1.45,23668200.0,546,1486.44070255
2018-01-31,4350146.01512082,521,430152012.50000006,1.23,16543700.0,489,1230.0
2018-02-01,3771157.7038428,465,418232673.2673268,1.2,16254600.0,421,1197.22356
2018-02-02,4100199.61403553,536,353500000.0,1.01,15983000.0,491,1683.526658275
2018-02-03,2510100.7286980487,221,328247532.01153845,0.935619,9776650.0,233,846.735195
2018-02-04,1610071.4316792001,236,367500000.0,1.05,8638730.0,243,830.40342525
2018-02-05,2356771.752507622,495,298303250.0,0.852295,9370440.0,449,1704.5900000000001
2018-02-06,3397301.1148628397,510,233850750.0,0.668145,12357500.0,430,2176.2514416212625
2018-02-07,1740713.24705304,466,277786250.0,0.793675,8706400.0,420,1749.8391303705
2018-02-08,62994281.360158965,273,272965000.0,0.7799,4804810.0,267,1131.27045273
2018-02-09,781702.1135065333,251,292383700.0,0.835382,3464780.0,268,835.382
2018-02-10,1652070.5137316347,367,334462800.0,0.955608,5798290.0,350,794.5880520000001
2018-02-11,641235.1104541913,276,303739800.0,0.867828,3854840.0,273,447.05052939300003
2018-02-12,1096126.0842316158,313,294896700.0,0.842562,4594740.0,289,352.17906957828006
2018-02-13,3852460.8557581836,212,313967850.0,0.897051,3634480.0,206,827.1316156764001
2018-02-14,1800564.3288576328,249,298159050.0,0.851883,5146450.0,241,928.271458502907
2018-02-15,1907019.260290185,206,330236550.0,0.943533,5403890.0,205,1430.9924479469955
2018-02-16,441119.64398227626,179,332518200.0,0.950052,4039720.0,189,572.881356
2018-02-17,529029.3734676072,139,340077526.5042453,0.967879,5323920.0,153,601.310855858361
2018-02-18,763760.5319843501,129,374500000.0,1.07,5162380.0,144,1084.081093
2018-02-19,1977821.7235576476,227,339493982.5083333,0.972089,5598330.0,212,1871.112039468549
2018-02-20,4394683.76906976,297,357000000.0,1.02,5950770.0,284,2142.0
2018-02-21,1851526.1560544113,200,335318550.0,0.958053,5188840.0,208,1025.04864033435
2018-02-22,1421456.711881641,205,302409100.0,0.864026,4163580.0,216,1290.4157615392678
2018-02-23,939074.1624301352,176,283476900.0,0.809934,4175430.0,178,1620.2324703000002
