date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2018-06-13,1490780.995738277,1024105.9114463922,1510,295921632.1063076,14.46,568814.0,,920.31225638,0.39252283,2370,100877.065244294,10580,22.655234643000004,0.0001,3637402,589
2018-06-14,1457868.9830164877,1069757.9784720258,1491,289968419.44067794,14.17,498450.0,,896.8738085900001,0.47133219,2511,105786.666920367,10837,22.419093131500002,0.0001,3991616,574
2018-06-15,900057.1197124135,700572.6787092715,1360,325633842.4339622,15.91,365564.0,,876.5621593,0.59899581,2197,115247.623490247,9397,24.876731855400003,0.0001,3282015,561
2018-06-16,942399.28782426,597157.2742766617,1309,302187811.541721,14.77,334156.0,,890.62496465,0.27902847000000003,2193,105718.682770329,10725,24.0055637262,0.0001,3104666,570
2018-06-17,2817202.3179992666,1344324.4555102964,1308,314623596.43241465,15.37,244955.0,,899.99701026,0.30230097,2148,125310.022356475,11177,24.0143314608,0.0001,3166998,576
2018-06-18,2375927.025679256,2054806.9342268398,1343,311051678.53071564,15.2,406280.0,,893.74938825,0.5112099,2417,123629.308281995,9372,23.75616588,0.0001,3707695,572
2018-06-19,281656.68699129164,248936.6789019728,1428,323250936.3776908,15.79,320363.0,,887.49771008,0.63437131,2174,125724.04970615,7890,24.7396008364,0.0001,3966523,568
2018-06-20,1010107.205820999,830738.4066056161,1512,313074902.45836115,15.3,271704.0,,910.9369,0.31537022,2285,131884.780826598,7983,23.922310104,0.0001,3507495,583
2018-06-21,567038.6199480171,524341.8658209083,1511,307123758.6823129,15.01,230854.0,,874.99909774,0.29722678,2251,119229.124523227,8158,23.457260255,0.0001,3353159,560
2018-06-22,538643.9839807705,416410.40721381124,1431,299570196.7751431,14.64,371814.0,,914.06236224,0.5577436100000001,2133,104463.635481409,9055,22.8780274056,0.0001,3349668,585
2018-06-23,176844.4057058787,160620.4139930955,1356,252416903.60150373,12.33,198376.0,,910.9361962400001,0.55936315,1966,123111.472112541,8633,19.2725321427,0.0001,3711508,583
