date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2016-08-20,4520.986718341826,4221.507049898038,812,757588.3809073723,0.032829,3643.0,3435829.86,29800.0,1.11763013,1157,501.394292762199,758,0.7605703485072,0.001,676817,596
2016-08-21,4874.804046722889,4525.354195399618,826,743070.750904063,0.0322,3388.0,3436514.12,30000.0,0.740534,1232,514.377056200538,772,0.7294935760000001,0.001,611959,600
2016-08-22,7057.501260396549,6706.380012009266,778,920097.0396861599,0.032561,7472.0,3436315.94,29750.0,1.11282909,1292,559.534321492972,754,0.716316765225,0.001,691304,595
2016-08-23,4180.519623990229,3836.199541200024,722,930024.2718554927,0.032879,4206.0,3436830.26,28300.0,1.8517228000000001,1225,573.351500115067,720,0.7013032767202,0.001,871435,566
2016-08-24,3400.8248050086636,2974.740172224068,750,938723.6725067387,0.033153,9970.0,3437452.18,28650.0,1.2370152300000001,1144,560.796696616794,736,0.6892520966610001,0.001,511029,573
2016-08-25,7115.434146587974,6796.7128002734735,711,904276.2526108252,0.031906,7354.0,3436326.94,27750.0,0.6908705900000001,1126,559.577842476575,698,0.6433926068864,0.001,523947,555
2016-08-26,6096.896618444336,5693.46367221323,805,920625.1113714848,0.032457,2988.0,3436308.11,30600.0,1.32701257,1314,556.061841273077,776,0.6359358302772,0.001,787301,612
2016-08-27,4660.280016048134,4165.593477111227,744,919363.6057253978,0.032412,2824.0,3436581.24,28150.0,2.2439536,1278,597.701762840647,713,0.6254969274384,0.001,1484084,563
2016-08-28,1788.2316113718139,1206.8080689541082,811,889656.9833502795,0.031365,2245.0,3437223.24,26250.0,0.9577748700000001,1229,537.190828600877,775,1.110762838755,0.001,513000,525
2016-08-29,3062.9882413714618,2402.41182797215,1021,892688.781484518,0.031472,4663.0,3437952.17,30050.0,1.34591262,1438,523.967755260454,968,1.4278515566335999,0.001,670762,601
2016-08-30,1775.2815215924884,1121.8252514149872,804,899561.704789897,0.031714,3280.0,3438797.73,27500.0,1.39027535,1128,528.996479604538,740,1.4265510228732001,0.001,628648,550
2016-08-31,4409.974965712026,3565.7843894394164,882,878633.3741914713,0.030976,10060.0,3439291.93,29200.0,1.00329619,1330,494.080129392604,844,1.3836883236352,0.001,678144,584
2016-09-01,12163.870830558302,11197.319469883088,893,960967.7424136116,0.033879,12461.0,3439471.97,29150.0,2.28099211,1363,543.90240789319,823,1.4963131403616,0.001,1546950,583
2016-09-02,25750.34550511376,22860.75297984265,959,970284.1091724554,0.034208,27817.0,3439020.49,31450.0,2.14717034,1429,608.294301641484,876,1.4917344730112,0.001,1143932,629
2016-09-03,16581.804175032394,15545.30036409465,858,1037147.466241361,0.036565,68163.0,3439982.12,27750.0,3.43375561,1369,591.433785574541,832,1.565396683665,0.001,761304,555
2016-09-04,3868.7388719479077,3077.864602281009,765,1069005.888591323,0.037688,7467.0,3441105.22,27150.0,1.21958964,1217,594.555298844417,768,1.5904107007712,0.001,631537,543
2016-09-05,4674.574333623392,3777.8501934047317,793,1059438.5397485937,0.037351,5836.0,3441424.05,30100.0,2.8481339500000002,1311,581.598915691574,780,1.5557785286684,0.001,846463,602
2016-09-06,2996.09218518134,2245.2033603715518,768,993572.8403402822,0.035029,6490.0,3442219.31,28250.0,2.52056509,1187,571.854419338133,741,1.4440794293718,0.001,1133855,565
2016-09-07,3039.982621593266,2217.2904395639557,773,976985.3797205546,0.034444,2972.0,3443232.11,29400.0,1.1982640500000001,1167,579.658705230902,741,1.3986310111376001,0.001,567838,588
2016-09-08,7301.956637503009,6548.695135710945,848,1011057.1114004973,0.035645,40022.00000000001,3444879.97,30150.0,1.20303125,1304,596.117328616339,798,1.428057547559,0.001,699871,603
2016-09-09,9253.48010696128,7883.336818127646,843,1211290.874836784,0.042704,27134.0,3447091.41,28700.0,1.91444609,1254,608.668774252577,783,2.1351999999999998,0.001,688642,574
2016-09-10,183649.40832497567,98416.63958699042,600,1216461.7552673847,0.042887,16732.0,3448040.87,30800.0,0.82375416,881,655.919442234295,531,2.14435,0.0,526551,616
2016-09-11,248072.99254313527,167316.861736618,542,1200750.2013562343,0.042333,12294.0,3444511.43,28250.0,1.39441202,892,679.967099109288,535,2.11665,0.0,488008,565
2016-09-12,87507.99671039329,83795.77728608395,528,1166365.025203348,0.040403,20423.0,3449332.62,29600.0,1.56160082,894,672.94882723814,521,2.02015,0.00094427,923213,592
2016-09-13,1408097.4381425446,334641.2910549919,765,1208056.5447785063,0.041804,235094.0,3474953.94,29850.0,1.9528380300000001,1476,694.301095614038,753,2.0902,0.0,1353612,597
2016-09-14,590578.7970479782,424893.48681137216,603,1447238.0929622864,0.050032,41749.0,3470752.86,28350.0,0.6102,996,748.785684000447,617,2.5016,0.0,528390,567
2016-09-15,230068.9188998027,156526.9748310844,484,1322621.3094043809,0.045682,36514.0,3461357.98,25900.0,0.49840462,907,697.463359086473,505,2.2841,0.001,478286,518
2016-09-16,64632.27834056941,64177.69693634819,478,1149363.7167905946,0.039658,9308.0,3461134.01,29650.0,1.1142,796,662.822842908345,448,1.9828999999999999,0.0,657298,593
2016-09-17,3256.7626954490784,2376.418231171898,301,1154822.4020921872,0.039808,7226.0,3461940.45,28050.0,0.42420001,407,654.690121031247,285,1.9904000000000002,0.0,347596,561
2016-09-18,2252.236030087048,2075.848984468126,437,1154426.1740880108,0.039757,7589.0,3462587.79,27200.0,2.146315,580,593.778464759064,352,1.9878500000000001,0.0,519440,544
2016-09-19,125089.53771277957,63629.67111755183,347,1132940.1479772343,0.038978,8132.0,3461988.68,28700.0,0.5548911400000001,439,555.484877476249,246,1.9488999999999999,0.0,399652,574
2016-09-20,5201.790192922681,4921.276743038962,381,1135032.6059140784,0.039011,12431.000000000002,3462804.29,28650.0,1.44080389,498,594.737594604788,276,1.9505499999999998,0.0,1214733,573
2016-09-21,6082.848423347162,5931.575178775984,347,1117075.667651086,0.038357,8663.0,3463340.42,28300.0,1.62225503,497,579.08340327034,281,1.91785,0.0,601945,566
2016-09-22,3979.3675073014615,3608.7434362708477,364,1086405.5946089532,0.037264,8315.0,3464281.89,30350.0,0.69462374,496,569.795108922143,263,1.8632,0.0,439510,607
2016-09-23,5461.034820319604,5444.241040710823,338,1041427.024802802,0.03569,4569.0,3464291.09,26400.0,3.75012377,556,566.295650019486,326,1.7845,0.0,487198,528
2016-09-24,4712.7611161194645,4145.619542353265,321,1025356.948955346,0.035106,3467.0,3465224.23,27300.0,1.2350386500000001,461,556.051724939528,282,1.7552999999999999,0.0,391383,546
2016-09-25,2895.6603694583278,2861.5781669722796,346,1070560.9884598698,0.036618,2877.0,3466160.48,28500.0,0.83311976,402,513.834920754962,245,1.8309,0.0,425316,570
2016-09-26,2948.2673801957867,2917.529240220001,322,1011951.1461318851,0.034577,9380.0,3467099.37,30450.0,2.02648045,454,541.646078235063,280,1.7295069629999997,0.0,408374,609
2016-09-27,5699.430381137484,5634.74414183643,294,1046492.7104838022,0.035722,6909.0,3467419.24,28650.0,1.15915426,490,546.483462386186,239,1.7860999999999998,0.0,564125,573
2016-09-28,1758.075851064032,1503.6511673228372,292,1034743.0089003731,0.035285,6031.0,3468397.04,29750.0,0.69996742,440,551.670593019897,287,1.7642499999999999,0.0,426331,595
2016-09-29,3988.8574788952656,3617.7840174898097,265,1027996.2312705338,0.035018,6703.0,3469549.26,30650.0,0.49795052,484,562.231571123594,277,3.5018000000000002,0.0,420492,613
2016-09-30,2672.850445738488,2246.413547346427,300,1086828.5362346263,0.036986,2502.0,3470380.13,28600.0,2.2688406,432,596.743737524213,292,1.8493,0.0,1542153,572
2016-10-01,1828.3224059449074,1271.4273060752935,211,1088238.0023932306,0.036999,5294.0,3471354.09,28050.0,0.4572,367,590.16888997209,250,1.8504309858900299,0.0,412224,561
2016-10-02,1685.04863096232,1387.6653459591,236,1033427.4450143442,0.0351,2174.0,3472290.12,29450.0,0.42119947,428,577.067516017757,250,1.755,0.0,670508,589
2016-10-03,2889.592301503141,2597.7844447567436,196,1016982.0692093181,0.034507,6294.000000000001,3473079.14,29900.0,0.34081486,394,614.877770576849,260,1.8251622939215604,0.0,445198,598
2016-10-04,114405.39573444478,60817.85896888081,265,1047353.0049026513,0.035503,10223.0,3467200.95,28200.0,1.09524492,446,625.832445283117,279,1.7837417260000001,0.0,1348049,564
2016-10-05,4269.236585312832,3905.838525879717,213,1035505.4817955113,0.035067,8818.0,3468047.49,29250.0,0.4106,451,659.008252121684,302,3.5067,0.0,623201,585
2016-10-06,2784.8327627161175,2499.364709580221,243,1066765.9183012014,0.036088,2913.0,3468983.5,30800.0,0.23430001,361,648.559132622126,251,1.804869144,0.0,397735,616
2016-10-07,2399.5615262346987,2280.1216248416326,235,1062759.6153632372,0.03592,5903.0,3469945.4,26300.0,0.49577196,361,649.351134747825,230,3.59196408,0.0,535691,526
2016-10-08,5324.663111496378,4620.050286152778,323,1065903.8046814115,0.035988,6448.0,3470354.44,31750.0,0.93068957,439,648.352174998282,268,1.7993999999999999,0.0,790617,635
2016-10-09,2988.9318816956084,2875.944182742075,284,1103173.9150911237,0.037209,6960.0,3471609.52,29600.0,0.21230001,422,737.215142860625,215,1.86045,0.0,427705,592
2016-10-10,5591.045175342484,5455.407166410519,313,1131918.5304325959,0.038142,11659.999999999998,3472994.99,28450.0,0.3981,457,722.227364625494,319,1.9071,0.0,402699,569
2016-10-11,6192.086655100829,5083.567781689465,299,1176442.3007494733,0.039602,23566.000000000004,3473763.58,30000.0,0.85666845,508,837.617599043661,325,1.9801,0.0,466968,600
2016-10-12,7776.624237977609,5722.493456336984,288,1114109.11023165,0.037469,5491.0,3474947.42,27250.0,0.93054624,434,815.180520896264,253,1.87345,0.0,430590,545
2016-10-13,3667.535056204054,3509.6833888025017,304,1128043.762701067,0.037902,6901.0,3475964.48,28400.0,0.37968145000000003,485,810.350217760889,253,1.8954790199999998,0.0,381824,568
2016-10-14,6290.587350237624,6041.300683265554,266,1122570.5347752217,0.03768,7124.0,3475942.47,29450.0,0.1971,393,766.942476426162,248,3.768,0.0,446620,589
2016-10-15,9594.390294455246,8537.997518758415,317,1105942.3842733249,0.037085,4748.0,3476146.77,29650.0,0.1526,378,799.660991025509,265,1.85425,0.0,385705,593
2016-10-16,5520.833818413621,5230.440125122437,322,1081033.831620399,0.036215,4636.0,3476485.79,28800.0,0.18132553,423,902.937790099301,213,1.8107499999999999,0.0,375340,576
2016-10-17,1964.3504385368678,1815.9378672497244,382,1067050.7794493968,0.035712,4581.0,3477499.01,29050.0,0.7686000000000001,409,833.697460001893,237,1.7856,0.0,933285,581
2016-10-18,2624.049592779533,2464.5876084253723,279,1063972.9407596057,0.035576,6128.0,3478448.72,27450.0,0.22171221,400,851.163029540658,235,2.1927984602261605,0.0,363033,549
2016-10-19,107200.89445253061,107066.7982287543,323,1081417.5310170166,0.036125,6250.0,3479355.3,28450.0,0.18470001,421,803.151240643912,241,1.80625,0.0,373895,569
2016-10-20,2350.278481838505,2216.1720919390314,263,1045877.5702777127,0.034907,5465.0,3480134.51,26350.0,0.15460000000000002,351,808.21210906559,199,1.74535,0.0,374330,527
2016-10-21,1401.0399069121822,1245.448970575039,320,1023571.8875884904,0.034129,8994.0,3480637.93,29350.0,0.267,413,776.991528750137,216,1.70645,0.0,421624,587
2016-10-22,8082.044288264846,7807.976077902988,332,1046467.539698209,0.034858,13017.0,3480866.22,29800.0,1.69011983,447,872.576288784886,262,1.7429000000000001,0.0,625270,596
2016-10-23,56175.33668575901,55628.00034695559,350,1087201.1786108918,0.036177,5505.0,3486667.81,31400.0,0.8486,422,884.517869861645,262,1.80885,0.0,651198,628
2016-10-24,8797.953336195078,8458.04743917364,357,1147466.9414467386,0.038146,4867.0,3487280.09,28750.0,0.42430001,409,963.430208252842,250,1.9073,0.0,648636,575
2016-10-25,6860.206324759818,6064.380130078807,344,1100762.8178620336,0.036555,15968.0,3488567.87,31150.0,3.57364499,441,984.066073140053,297,1.8277499999999998,0.0,1344124,623
2016-10-26,91808.2582910157,85458.73733035996,298,1122993.060403211,0.037259,26122.0,3491413.26,28250.0,0.5053272,549,1044.41496995528,307,1.8635730461157702,0.0,426566,565
2016-10-27,9001.51738615814,8645.487221011546,298,1153486.8509508355,0.038234,18322.0,3491749.61,28550.0,0.712,414,1075.30941694593,266,1.9117,0.0,506510,571
2016-10-28,6774.03129519445,6558.329631945819,305,1126342.8406719125,0.037303,14477.0,3492315.16,25350.0,0.28565697,482,987.007118471222,251,1.86515,0.0,457268,507
2016-10-29,10302.879789185405,5856.541826452877,349,1083159.3872620328,0.035844,20176.0,3492057.87,24100.0,2.47474012,533,635.059652008388,234,1.7922,0.0,500491,482
2016-10-30,2662.6889331348098,2629.735201036137,444,967605.2298883564,0.031985,5093.0,3493062.55,33300.0,0.6527779,491,503.893941137124,248,1.59925,0.0,471035,666
2016-10-31,1469.1974113837734,1260.6202436185176,326,1055487.0431934746,0.03486,1808.0,3493811.62,25850.0,0.21019132000000001,430,603.70719563913,204,1.743,0.0,364226,517
2016-11-01,5610.053765806104,5509.4284105095685,364,980859.5368746776,0.032364,6053.0,3493860.38,28850.0,0.33530001,417,392.179511579338,230,1.6181999999999999,0.0,396211,577
2016-11-02,2634.787123210863,2396.135971101943,311,941262.2954560597,0.031031,6815.0,3494234.76,26700.0,0.213,368,394.246816687855,216,1.55155,0.0,414142,534
2016-11-03,5390.706224849992,5330.062600945628,338,910593.6943750203,0.029991,10047.0,3493346.06,28700.0,0.6678000000000001,544,368.275838334052,191,2.7625392296279703,0.0,630951,574
2016-11-04,2635.572398131932,2083.178424217771,305,936955.8664612911,0.030828,3381.0,3493888.33,31050.0,0.61045014,476,382.942049497998,219,3.0828,0.0,462549,621
2016-11-05,3139.2439836670824,2976.4962599867567,363,908506.8182101265,0.02986,8051.0,3494079.53,31900.0,0.49235201,388,460.040357018054,225,1.493,0.0,418911,638
2016-11-06,3183.5454525821324,3029.332676776287,380,978060.0289379737,0.032113,18488.0,3492202.75,31050.0,0.17368096,446,562.055822314329,241,1.6056500000000002,0.0,342636,621
2016-11-07,3018.788419007534,2810.7191690422974,378,1063018.4257723247,0.034867,6006.999999999999,3492833.32,31150.0,1.3238622500000001,429,627.692722914732,250,1.7433500000000002,0.0,404948,623
2016-11-08,3147.760464340725,2854.388595408189,264,985532.3111161102,0.032297,4558.0,3493324.21,27300.0,0.19031161,341,770.042731146503,211,1.61485,0.0,282174,546
2016-11-09,5056.569226963603,4871.506903575943,336,950254.999832815,0.031111,10641.0,3490970.7,29300.0,0.34320496,388,639.575981281816,203,1.55555,0.0,468392,586
2016-11-10,2481.921247679232,2243.861325186364,267,914348.0124468834,0.029908,4062.0,3491443.18,28000.0,0.14607748,289,703.477488539819,165,1.4954,0.0,273721,560
2016-11-11,3075.7277170008347,2797.1433796201272,317,914636.6914871511,0.02989,3938.9999999999995,3491808.76,28050.0,0.19942056,350,686.518488432424,178,1.4945,0.0,436823,561
2016-11-12,2412.5871866906145,2098.6306493871584,320,884406.5535864129,0.028873,6605.0,3492184.16,30750.0,0.39260001,359,681.777097310187,201,1.4436499999999999,0.0,398463,615
2016-11-13,3640.1474974229204,3331.6559778049937,277,913476.1033879106,0.029793,13290.0,3492546.05,29950.0,0.24130000000000001,350,702.333725479446,192,1.48965,0.0,313970,599
2016-11-14,2638.7346931086627,2341.4277502458476,316,893993.7349805383,0.02913,5509.0,3493142.87,28350.0,1.1524819800000001,373,711.744919132684,172,1.4565,0.0,306396,567
2016-11-15,1949.4575464059544,1638.9314880968523,302,908814.9330593636,0.029584,8266.0,3493970.18,30500.0,0.3296,339,751.90080901128,189,1.4792,0.0,300843,610
2016-11-16,3017.3268423426507,2603.323906953693,269,957409.7887841024,0.031137,8502.0,3494334.53,28400.0,0.6249,341,774.902049145081,186,1.55685,0.0,641558,568
2016-11-17,2092.007460184017,1899.5350785086116,343,914798.3003507281,0.029724,4446.0,3493774.88,28550.0,1.5205,372,739.830104582522,217,1.4862,0.0,1558917,571
2016-11-18,2466.2253268043837,2376.8816246046595,306,867898.1370301996,0.028176,4953.0,3492485.12,26150.0,0.35990001,362,697.330169870006,184,1.4088,0.0,323454,523
2016-11-19,1806.8475281907618,1607.6343896862095,264,884567.8481541509,0.028688,3477.0,3492886.97,30950.0,0.14250000000000002,327,696.085709542653,197,1.4344000000000001,0.0,328448,619
2016-11-20,2023.5701135443521,1717.2568799244477,255,857056.0633855055,0.027769,3376.0,3493512.96,29650.0,0.1796,338,763.142229801387,192,1.38845,0.0,328156,593
2016-11-21,1128.1294671300318,918.396466359294,264,832832.6514903373,0.026959,3001.0,3494221.05,28400.0,0.08,303,781.443907190484,180,1.34795,0.0,292359,568
2016-11-22,3015.774506435109,2813.8095883867277,284,849430.9554536148,0.027473,4928.0,3494068.52,26050.0,0.76392101,421,767.684648573336,197,1.37365,0.0,686083,521
2016-11-23,2088.0330475007063,2001.157628740143,324,816316.0745587796,0.026377,6677.0,3494045.35,29650.0,0.23520001000000001,419,724.024897650986,187,1.31885,0.0,467481,593
2016-11-24,1157.6097528046846,1095.7178626711102,291,828364.9256452499,0.026744,1824.0,3494773.5,26400.0,0.135,348,715.184848379673,187,1.337494184,0.0,294747,528
2016-11-25,39658.8194790304,39568.86591756042,369,846667.1837441915,0.027309,4271.0,3477697.22,29050.0,0.1411,354,609.277754671709,210,1.36545,0.0,369547,581
2016-11-26,1442.6262530097335,1411.983779002414,314,787567.6873761788,0.025378,4134.0,3477842.7,29700.0,0.2665,333,619.639828187866,174,1.2689000000000001,0.0,289023,594
2016-11-27,1198.0779493558716,1166.0536038093808,297,783971.5108148996,0.02524,1200.0,3477006.78,26800.0,0.30640001,355,611.554287270321,173,1.2622549242524,0.0,442212,536
2016-11-28,2503.7950126478468,2409.85408707498,346,760371.0456753708,0.024459,4298.0,3472853.22,27750.0,1.15234046,427,579.855752432995,189,1.22295,0.0,450800,555
