date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-06-05,163014.4599077361,100,193547387.65384614,1.29,26475300.0,102,12.9
2018-06-06,37380.58372906,44,194626037.36434108,1.3,25084700.0,75,27.28375
2018-06-07,170448.03493907012,48,193734370.65354332,1.29,22373800.0,65,14.190000000000001
2018-06-08,113847.5716823667,73,190294719.86290324,1.27,20014100.0,83,12.7
2018-06-09,186004.5689507728,48,185901208.29268295,1.24,17290200.0,60,1039.70950344
2018-06-10,659107.9204791273,83,184244723.40595132,1.23,13736300.0,86,1187.219474796
2018-06-11,744172.0647664533,79,140545470.37476203,0.938268,13107900.0,81,1734.9385045284
2018-06-12,1341115.9449925043,63,138223986.57149842,0.92277,11569400.0,74,10068.804855
2018-06-13,346665.7620972516,83,127679795.80265124,0.852378,14365300.0,88,1522.82870157
2018-06-14,299895.0896232953,66,115539416.81699201,0.77133,13091500.000000002,75,1345.960745577
2018-06-15,203065.1663162835,22,118377234.2822712,0.790275,12930300.0,34,749.3864876099999
2018-06-16,127614.78812260964,18,118832154.8233848,0.793312,13386800.000000002,28,28.943915335295998
2018-06-17,294498.1779891782,17,116094996.4287792,0.775039,10173100.0,26,753.704084476018
2018-06-18,163658.72901094842,28,114230530.28367065,0.762592,10714300.0,43,308.22824752
2018-06-19,63869.1315319256,14,115482645.64854261,0.770951,17955200.0,22,1202.9730906480502
2018-06-20,575680.6860374337,64,120617231.42127107,0.805229,28197300.0,83,419.679432340705
2018-06-21,100918.13277037584,25,117254540.27808754,0.78278,22514900.0,39,285.7147
2018-06-22,147849.26984284216,31,117848916.97200775,0.786748,20166300.0,46,529.494778716
2018-06-23,162421.41853533845,54,94382130.72375539,0.630086,17654500.0,61,342.391019297137
2018-06-24,141190.67303250084,54,83489822.29153849,0.55737,17153400.0,62,478.98083107710005
2018-06-25,532727.8842226929,108,84911053.2241619,0.566858,23451800.0,102,560.540354552266
2018-06-26,1605290.2067854826,136,118354316.11789739,0.790122,26198400.0,117,786.08842719
2018-06-27,155018.2238426243,72,117623179.79329538,0.785241,24066300.0,69,911.4464411827199
2018-06-28,457270.93776658014,758,115144863.12492712,0.768696,18478400.0,300,0.768696
2018-06-29,271378.62930557015,41,97842636.14875393,0.653188,17615400.0,60,133.00079499272
2018-06-30,1351235.76201511,30,106555613.734737,0.711355,16966500.0,43,540.8851977856499
2018-07-01,418423.32504539494,19,113109183.45193201,0.755106,16663100.000000002,29,205.388832
2018-07-02,127544.85117409237,58,119495285.15397607,0.797739,17976600.0,50,410.23787522510275
2018-07-03,131675.5592165128,47,114605461.15034786,0.765095,14511299.999999998,50,382.54749999999996
2018-07-04,380490.41529993323,53,108235386.81273766,0.722569,15469300.0,51,451.78626725000004
2018-07-05,1562672.5803747445,107,110328885.99198687,0.736545,25506000.0,111,499.79734065
2018-07-06,672449.986979681,75,130319138.71587066,0.869998,28147500.0,86,852.88211174696
2018-07-07,158375.38259441976,47,124358148.22240901,0.830203,17327800.0,62,827.1517549141
2018-07-08,946208.9039612161,197,120783650.86322375,0.80634,14842200.000000002,192,4.327614059444679
2018-07-09,383257.35257285694,68,117400588.4426166,0.783755,15037899.999999998,79,752.82383461075
2018-07-10,283182.67895989085,99,111802095.1400003,0.74638,14347600.0,107,397.645684960296
2018-07-11,52417.959014863285,112,87741831.32855518,0.585756,26477400.0,115,11.78248194
2018-07-12,243940.15251948917,91,88511015.29846187,0.590891,23732500.0,92,8.863365000000002
2018-07-13,120509.52854763788,61,86193426.0110664,0.575419,22864000.0,76,9.963955404
2018-07-14,241184.52082362704,11,79446924.17744224,0.53038,12321000.0,18,65.03821876599999
2018-07-15,28676.820231386537,209,79243655.25376783,0.529023,12810800.0,190,2.9045913897612885
2018-07-16,691316.561996853,48,85556808.36492513,0.571169,16641900.0,66,127.370687
2018-07-17,652673.258436703,903,92910869.17662792,0.620264,15425000.0,921,0.5649984776000001
2018-07-18,159424.30934906402,66,95721125.58307302,0.639025,17870900.0,90,47.580523449999994
2018-07-19,649932.5060521095,395,92957753.70124125,0.620577,12804900.0,376,4.029070602676128
2018-07-20,493714.47647323925,182,89568400.27954602,0.59795,11932300.0,200,1625.8930204
2018-07-21,45273.67922228034,18,80608564.83292457,0.538135,10479000.0,26,277.38389210350005
2018-07-22,67462.42149828719,28,83097215.95754585,0.554749,11289500.0,37,74.27148810445
2018-07-23,231766.8831681308,25,80712969.97255458,0.538832,12067000.0,37,652.9118080668522
2018-07-24,80739.87478507598,39,79420410.1269238,0.530203,11369800.0,51,531.793609
2018-07-25,77745.40417208726,392,80522883.12331149,0.537563,10160800.0,338,3.6323170540940612
2018-07-26,19820.246326472734,29,87178911.13569497,0.581998,8949350.0,45,6.949720049379199
2018-07-27,104377.46324065523,50,80296097.55782907,0.536049,10679100.0,57,16.438031449562963
2018-07-28,6151.892100914778,48,80950690.6516754,0.540419,9570210.0,45,15.839245355952773
2018-07-29,43920.01607465503,45,80349273.99985966,0.536404,20455200.0,57,56.32242
2018-07-30,7773.906929010852,29,83224689.95896997,0.5556,8139130.0,44,5.556
2018-07-31,137408.09269169916,53,77416786.7098929,0.516827,6223330.0,65,7.601557447386681
2018-08-01,84217.57891696002,51,70967772.17499131,0.473774,6089320.0,65,18.95096
2018-08-02,93982.07612282841,352,67054893.12718976,0.447652,5649830.0,304,2.438711489620667
2018-08-03,43652.482235324496,64,60990246.37315398,0.407165,6200450.0,78,20.131788955752935
2018-08-04,80899.75408999507,51,61071733.018439546,0.407709,5665650.0,61,6.115635
2018-08-05,376268.8516295882,42,56869455.1858088,0.379655,7115360.0,47,26.684495871350002
2018-08-06,22843.783405526,15,60347486.559388496,0.402874,5719330.0,22,80.5748
2018-08-07,209637.08664342898,14,58177743.36186696,0.388389,5299770.0,18,6437.922276190499
2018-08-08,790079.7999585167,23,56252759.78903564,0.375538,4419320.0,33,749.949386
2018-08-09,132745.86303824943,8,48766881.55360379,0.325563,5438350.0,16,1266.17959681059
2018-08-10,121876.4523556816,17,49936460.982586175,0.333371,5311630.0,25,691.078083
2018-08-11,16633.75250043342,16,46134429.22157714,0.307989,4658490.0,23,452.49127902000004
2018-08-12,2719.3988745489446,87,41336277.21155537,0.275957,4238030.0,96,12.418065
2018-08-13,125720.35565134925,133,41297780.1090858,0.2757,3699150.0,127,2.437382458324072
2018-08-14,62845.34606236213,58,35188645.62412909,0.234916,3955740.0,66,2.584076
2018-08-15,1191938.8827287666,286,31238468.36942837,0.208545,3822460.0000000005,250,1.7864331891680783
2018-08-16,113499.76809826946,65,31851568.792614467,0.212638,5952840.0,76,2.556828403939061
2018-08-17,4574203.336513334,926,41635113.52493946,0.277952,23512700.0,606,1389.204096
2018-08-18,969217.9012756473,235,69407084.61717962,0.463355,10456500.0,130,2570.903439815
2018-08-19,363379.32635357516,55,68649134.91485158,0.458295,9532750.0,61,1696.87206792
2018-08-20,3505355.914023102,220,71735907.71175484,0.478902,6189980.0,217,4.866325437053286
